CustomerID,WeekID,sumProfit,numberOfUniqueItems,timeSinceLastPurchase,timeSinceFirstPurchase,cumSumPurchases,numberOfOrders,meanOrderProfit
598.0,53,0.0,0.0,10053.0,10053.0,43.47,2.0,21.735
598.0,54,0.0,0.0,10054.0,10054.0,43.47,2.0,21.735
598.0,55,0.0,0.0,10055.0,10055.0,43.47,2.0,21.735
598.0,56,0.0,0.0,10056.0,10056.0,43.47,2.0,21.735
598.0,57,12.49,1.0,0.0,57.0,55.96,3.0,18.653333333333332
598.0,58,0.0,0.0,10058.0,10058.0,55.96,3.0,18.653333333333332
598.0,59,0.0,0.0,10059.0,10059.0,55.96,3.0,18.653333333333332
598.0,60,0.0,0.0,10060.0,10060.0,55.96,3.0,18.653333333333332
598.0,61,0.0,0.0,10061.0,10061.0,55.96,3.0,18.653333333333332
598.0,62,12.99,1.0,0.0,62.0,68.95,4.0,17.2375
598.0,63,0.0,0.0,10063.0,10063.0,68.95,4.0,17.2375
598.0,64,0.0,0.0,10064.0,10064.0,68.95,4.0,17.2375
598.0,65,0.0,0.0,10065.0,10065.0,68.95,4.0,17.2375
598.0,66,0.0,0.0,10066.0,10066.0,68.95,4.0,17.2375
598.0,67,0.0,0.0,10067.0,10067.0,68.95,4.0,17.2375
598.0,68,0.0,0.0,10068.0,10068.0,68.95,4.0,17.2375
598.0,69,0.0,0.0,10069.0,10069.0,68.95,4.0,17.2375
598.0,70,0.0,0.0,10070.0,10070.0,68.95,4.0,17.2375
598.0,71,0.0,0.0,10071.0,10071.0,68.95,4.0,17.2375
598.0,72,0.0,0.0,10072.0,10072.0,68.95,4.0,17.2375
598.0,73,0.0,0.0,10073.0,10073.0,68.95,4.0,17.2375
598.0,74,0.0,0.0,10074.0,10074.0,68.95,4.0,17.2375
598.0,75,0.0,0.0,10075.0,10075.0,68.95,4.0,17.2375
598.0,76,0.0,0.0,10076.0,10076.0,68.95,4.0,17.2375
599.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
599.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
599.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
599.0,3,9.77,1.0,0.0,3.0,9.77,1.0,9.77
599.0,4,0.0,0.0,10004.0,10004.0,9.77,1.0,9.77
599.0,5,0.0,0.0,10005.0,10005.0,9.77,1.0,9.77
599.0,6,0.0,0.0,10006.0,10006.0,9.77,1.0,9.77
599.0,7,0.0,0.0,10007.0,10007.0,9.77,1.0,9.77
599.0,8,0.0,0.0,10008.0,10008.0,9.77,1.0,9.77
599.0,9,0.0,0.0,10009.0,10009.0,9.77,1.0,9.77
599.0,10,0.0,0.0,10010.0,10010.0,9.77,1.0,9.77
599.0,11,0.0,0.0,10011.0,10011.0,9.77,1.0,9.77
599.0,12,0.0,0.0,10012.0,10012.0,9.77,1.0,9.77
599.0,13,0.0,0.0,10013.0,10013.0,9.77,1.0,9.77
599.0,14,0.0,0.0,10014.0,10014.0,9.77,1.0,9.77
599.0,15,0.0,0.0,10015.0,10015.0,9.77,1.0,9.77
599.0,16,0.0,0.0,10016.0,10016.0,9.77,1.0,9.77
599.0,17,0.0,0.0,10017.0,10017.0,9.77,1.0,9.77
599.0,18,0.0,0.0,10018.0,10018.0,9.77,1.0,9.77
599.0,19,0.0,0.0,10019.0,10019.0,9.77,1.0,9.77
599.0,20,0.0,0.0,10020.0,10020.0,9.77,1.0,9.77
599.0,21,0.0,0.0,10021.0,10021.0,9.77,1.0,9.77
599.0,22,0.0,0.0,10022.0,10022.0,9.77,1.0,9.77
599.0,23,0.0,0.0,10023.0,10023.0,9.77,1.0,9.77
599.0,24,6.78,1.0,0.0,24.0,16.55,2.0,8.275
599.0,25,0.0,0.0,10025.0,10025.0,16.55,2.0,8.275
599.0,26,0.0,0.0,10026.0,10026.0,16.55,2.0,8.275
599.0,27,0.0,0.0,10027.0,10027.0,16.55,2.0,8.275
599.0,28,0.0,0.0,10028.0,10028.0,16.55,2.0,8.275
599.0,29,9.98,1.0,0.0,29.0,26.53,3.0,8.843333333333334
599.0,30,0.0,0.0,10030.0,10030.0,26.53,3.0,8.843333333333334
599.0,31,0.0,0.0,10031.0,10031.0,26.53,3.0,8.843333333333334
599.0,32,0.0,0.0,10032.0,10032.0,26.53,3.0,8.843333333333334
599.0,33,0.0,0.0,10033.0,10033.0,26.53,3.0,8.843333333333334
599.0,34,0.0,0.0,10034.0,10034.0,26.53,3.0,8.843333333333334
599.0,35,0.0,0.0,10035.0,10035.0,26.53,3.0,8.843333333333334
599.0,36,0.0,0.0,10036.0,10036.0,26.53,3.0,8.843333333333334
599.0,37,0.0,0.0,10037.0,10037.0,26.53,3.0,8.843333333333334
599.0,38,0.0,0.0,10038.0,10038.0,26.53,3.0,8.843333333333334
599.0,39,0.0,0.0,10039.0,10039.0,26.53,3.0,8.843333333333334
599.0,40,0.0,0.0,10040.0,10040.0,26.53,3.0,8.843333333333334
599.0,41,0.0,0.0,10041.0,10041.0,26.53,3.0,8.843333333333334
599.0,42,0.0,0.0,10042.0,10042.0,26.53,3.0,8.843333333333334
599.0,43,9.49,1.0,0.0,43.0,36.02,4.0,9.005
599.0,44,0.0,0.0,10044.0,10044.0,36.02,4.0,9.005
599.0,45,0.0,0.0,10045.0,10045.0,36.02,4.0,9.005
599.0,46,12.49,1.0,0.0,46.0,48.510000000000005,5.0,9.702000000000002
599.0,47,0.0,0.0,10047.0,10047.0,48.510000000000005,5.0,9.702000000000002
599.0,48,0.0,0.0,10048.0,10048.0,48.510000000000005,5.0,9.702000000000002
599.0,49,0.0,0.0,10049.0,10049.0,48.510000000000005,5.0,9.702000000000002
599.0,50,0.0,0.0,10050.0,10050.0,48.510000000000005,5.0,9.702000000000002
599.0,51,0.0,0.0,10051.0,10051.0,48.510000000000005,5.0,9.702000000000002
599.0,52,0.0,0.0,10052.0,10052.0,48.510000000000005,5.0,9.702000000000002
599.0,53,0.0,0.0,10053.0,10053.0,48.510000000000005,5.0,9.702000000000002
599.0,54,0.0,0.0,10054.0,10054.0,48.510000000000005,5.0,9.702000000000002
599.0,55,0.0,0.0,10055.0,10055.0,48.510000000000005,5.0,9.702000000000002
599.0,56,0.0,0.0,10056.0,10056.0,48.510000000000005,5.0,9.702000000000002
599.0,57,0.0,0.0,10057.0,10057.0,48.510000000000005,5.0,9.702000000000002
599.0,58,0.0,0.0,10058.0,10058.0,48.510000000000005,5.0,9.702000000000002
599.0,59,0.0,0.0,10059.0,10059.0,48.510000000000005,5.0,9.702000000000002
599.0,60,0.0,0.0,10060.0,10060.0,48.510000000000005,5.0,9.702000000000002
599.0,61,0.0,0.0,10061.0,10061.0,48.510000000000005,5.0,9.702000000000002
599.0,62,0.0,0.0,10062.0,10062.0,48.510000000000005,5.0,9.702000000000002
599.0,63,0.0,0.0,10063.0,10063.0,48.510000000000005,5.0,9.702000000000002
599.0,64,0.0,0.0,10064.0,10064.0,48.510000000000005,5.0,9.702000000000002
599.0,65,0.0,0.0,10065.0,10065.0,48.510000000000005,5.0,9.702000000000002
599.0,66,0.0,0.0,10066.0,10066.0,48.510000000000005,5.0,9.702000000000002
599.0,67,0.0,0.0,10067.0,10067.0,48.510000000000005,5.0,9.702000000000002
599.0,68,0.0,0.0,10068.0,10068.0,48.510000000000005,5.0,9.702000000000002
599.0,69,0.0,0.0,10069.0,10069.0,48.510000000000005,5.0,9.702000000000002
599.0,70,0.0,0.0,10070.0,10070.0,48.510000000000005,5.0,9.702000000000002
599.0,71,0.0,0.0,10071.0,10071.0,48.510000000000005,5.0,9.702000000000002
599.0,72,0.0,0.0,10072.0,10072.0,48.510000000000005,5.0,9.702000000000002
599.0,73,0.0,0.0,10073.0,10073.0,48.510000000000005,5.0,9.702000000000002
599.0,74,0.0,0.0,10074.0,10074.0,48.510000000000005,5.0,9.702000000000002
599.0,75,0.0,0.0,10075.0,10075.0,48.510000000000005,5.0,9.702000000000002
599.0,76,0.0,0.0,10076.0,10076.0,48.510000000000005,5.0,9.702000000000002
613.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
613.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
613.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
613.0,3,9.97,1.0,0.0,3.0,9.97,1.0,9.97
613.0,4,0.0,0.0,10004.0,10004.0,9.97,1.0,9.97
613.0,5,0.0,0.0,10005.0,10005.0,9.97,1.0,9.97
613.0,6,0.0,0.0,10006.0,10006.0,9.97,1.0,9.97
613.0,7,0.0,0.0,10007.0,10007.0,9.97,1.0,9.97
613.0,8,0.0,0.0,10008.0,10008.0,9.97,1.0,9.97
613.0,9,0.0,0.0,10009.0,10009.0,9.97,1.0,9.97
613.0,10,0.0,0.0,10010.0,10010.0,9.97,1.0,9.97
613.0,11,0.0,0.0,10011.0,10011.0,9.97,1.0,9.97
613.0,12,0.0,0.0,10012.0,10012.0,9.97,1.0,9.97
613.0,13,0.0,0.0,10013.0,10013.0,9.97,1.0,9.97
613.0,14,0.0,0.0,10014.0,10014.0,9.97,1.0,9.97
613.0,15,0.0,0.0,10015.0,10015.0,9.97,1.0,9.97
613.0,16,0.0,0.0,10016.0,10016.0,9.97,1.0,9.97
613.0,17,0.0,0.0,10017.0,10017.0,9.97,1.0,9.97
613.0,18,0.0,0.0,10018.0,10018.0,9.97,1.0,9.97
613.0,19,0.0,0.0,10019.0,10019.0,9.97,1.0,9.97
613.0,20,0.0,0.0,10020.0,10020.0,9.97,1.0,9.97
613.0,21,0.0,0.0,10021.0,10021.0,9.97,1.0,9.97
613.0,22,0.0,0.0,10022.0,10022.0,9.97,1.0,9.97
613.0,23,0.0,0.0,10023.0,10023.0,9.97,1.0,9.97
613.0,24,0.0,0.0,10024.0,10024.0,9.97,1.0,9.97
613.0,25,11.77,1.0,0.0,25.0,21.740000000000002,2.0,10.870000000000001
613.0,26,0.0,0.0,10026.0,10026.0,21.740000000000002,2.0,10.870000000000001
613.0,27,0.0,0.0,10027.0,10027.0,21.740000000000002,2.0,10.870000000000001
613.0,28,0.0,0.0,10028.0,10028.0,21.740000000000002,2.0,10.870000000000001
613.0,29,0.0,0.0,10029.0,10029.0,21.740000000000002,2.0,10.870000000000001
613.0,30,0.0,0.0,10030.0,10030.0,21.740000000000002,2.0,10.870000000000001
613.0,31,0.0,0.0,10031.0,10031.0,21.740000000000002,2.0,10.870000000000001
613.0,32,0.0,0.0,10032.0,10032.0,21.740000000000002,2.0,10.870000000000001
613.0,33,0.0,0.0,10033.0,10033.0,21.740000000000002,2.0,10.870000000000001
613.0,34,0.0,0.0,10034.0,10034.0,21.740000000000002,2.0,10.870000000000001
613.0,35,0.0,0.0,10035.0,10035.0,21.740000000000002,2.0,10.870000000000001
613.0,36,0.0,0.0,10036.0,10036.0,21.740000000000002,2.0,10.870000000000001
613.0,37,11.49,1.0,0.0,37.0,33.230000000000004,3.0,11.076666666666668
613.0,38,0.0,0.0,10038.0,10038.0,33.230000000000004,3.0,11.076666666666668
613.0,39,0.0,0.0,10039.0,10039.0,33.230000000000004,3.0,11.076666666666668
613.0,40,0.0,0.0,10040.0,10040.0,33.230000000000004,3.0,11.076666666666668
613.0,41,0.0,0.0,10041.0,10041.0,33.230000000000004,3.0,11.076666666666668
613.0,42,0.0,0.0,10042.0,10042.0,33.230000000000004,3.0,11.076666666666668
613.0,43,0.0,0.0,10043.0,10043.0,33.230000000000004,3.0,11.076666666666668
613.0,44,0.0,0.0,10044.0,10044.0,33.230000000000004,3.0,11.076666666666668
613.0,45,11.49,1.0,0.0,45.0,44.72,4.0,11.18
613.0,46,0.0,0.0,10046.0,10046.0,44.72,4.0,11.18
613.0,47,0.0,0.0,10047.0,10047.0,44.72,4.0,11.18
613.0,48,0.0,0.0,10048.0,10048.0,44.72,4.0,11.18
613.0,49,0.0,0.0,10049.0,10049.0,44.72,4.0,11.18
613.0,50,0.0,0.0,10050.0,10050.0,44.72,4.0,11.18
613.0,51,0.0,0.0,10051.0,10051.0,44.72,4.0,11.18
613.0,52,0.0,0.0,10052.0,10052.0,44.72,4.0,11.18
613.0,53,0.0,0.0,10053.0,10053.0,44.72,4.0,11.18
613.0,54,0.0,0.0,10054.0,10054.0,44.72,4.0,11.18
613.0,55,0.0,0.0,10055.0,10055.0,44.72,4.0,11.18
613.0,56,0.0,0.0,10056.0,10056.0,44.72,4.0,11.18
613.0,57,0.0,0.0,10057.0,10057.0,44.72,4.0,11.18
613.0,58,0.0,0.0,10058.0,10058.0,44.72,4.0,11.18
613.0,59,0.0,0.0,10059.0,10059.0,44.72,4.0,11.18
613.0,60,11.49,1.0,0.0,60.0,56.21,5.0,11.242
613.0,61,0.0,0.0,10061.0,10061.0,56.21,5.0,11.242
613.0,62,0.0,0.0,10062.0,10062.0,56.21,5.0,11.242
613.0,63,0.0,0.0,10063.0,10063.0,56.21,5.0,11.242
613.0,64,0.0,0.0,10064.0,10064.0,56.21,5.0,11.242
613.0,65,0.0,0.0,10065.0,10065.0,56.21,5.0,11.242
613.0,66,0.0,0.0,10066.0,10066.0,56.21,5.0,11.242
613.0,67,0.0,0.0,10067.0,10067.0,56.21,5.0,11.242
613.0,68,0.0,0.0,10068.0,10068.0,56.21,5.0,11.242
613.0,69,0.0,0.0,10069.0,10069.0,56.21,5.0,11.242
613.0,70,0.0,0.0,10070.0,10070.0,56.21,5.0,11.242
613.0,71,0.0,0.0,10071.0,10071.0,56.21,5.0,11.242
613.0,72,0.0,0.0,10072.0,10072.0,56.21,5.0,11.242
613.0,73,0.0,0.0,10073.0,10073.0,56.21,5.0,11.242
613.0,74,0.0,0.0,10074.0,10074.0,56.21,5.0,11.242
613.0,75,0.0,0.0,10075.0,10075.0,56.21,5.0,11.242
613.0,76,0.0,0.0,10076.0,10076.0,56.21,5.0,11.242
630.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
630.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
630.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
630.0,3,28.11,1.0,0.0,3.0,28.11,1.0,28.11
630.0,4,0.0,0.0,10004.0,10004.0,28.11,1.0,28.11
630.0,5,0.0,0.0,10005.0,10005.0,28.11,1.0,28.11
630.0,6,0.0,0.0,10006.0,10006.0,28.11,1.0,28.11
630.0,7,0.0,0.0,10007.0,10007.0,28.11,1.0,28.11
630.0,8,0.0,0.0,10008.0,10008.0,28.11,1.0,28.11
630.0,9,0.0,0.0,10009.0,10009.0,28.11,1.0,28.11
630.0,10,0.0,0.0,10010.0,10010.0,28.11,1.0,28.11
630.0,11,0.0,0.0,10011.0,10011.0,28.11,1.0,28.11
630.0,12,0.0,0.0,10012.0,10012.0,28.11,1.0,28.11
630.0,13,0.0,0.0,10013.0,10013.0,28.11,1.0,28.11
630.0,14,0.0,0.0,10014.0,10014.0,28.11,1.0,28.11
630.0,15,0.0,0.0,10015.0,10015.0,28.11,1.0,28.11
630.0,16,0.0,0.0,10016.0,10016.0,28.11,1.0,28.11
630.0,17,0.0,0.0,10017.0,10017.0,28.11,1.0,28.11
630.0,18,0.0,0.0,10018.0,10018.0,28.11,1.0,28.11
630.0,19,0.0,0.0,10019.0,10019.0,28.11,1.0,28.11
630.0,20,0.0,0.0,10020.0,10020.0,28.11,1.0,28.11
630.0,21,0.0,0.0,10021.0,10021.0,28.11,1.0,28.11
630.0,22,0.0,0.0,10022.0,10022.0,28.11,1.0,28.11
630.0,23,0.0,0.0,10023.0,10023.0,28.11,1.0,28.11
630.0,24,0.0,0.0,10024.0,10024.0,28.11,1.0,28.11
630.0,25,0.0,0.0,10025.0,10025.0,28.11,1.0,28.11
630.0,26,0.0,0.0,10026.0,10026.0,28.11,1.0,28.11
630.0,27,0.0,0.0,10027.0,10027.0,28.11,1.0,28.11
630.0,28,0.0,0.0,10028.0,10028.0,28.11,1.0,28.11
630.0,29,0.0,0.0,10029.0,10029.0,28.11,1.0,28.11
630.0,30,0.0,0.0,10030.0,10030.0,28.11,1.0,28.11
630.0,31,0.0,0.0,10031.0,10031.0,28.11,1.0,28.11
630.0,32,0.0,0.0,10032.0,10032.0,28.11,1.0,28.11
630.0,33,0.0,0.0,10033.0,10033.0,28.11,1.0,28.11
630.0,34,0.0,0.0,10034.0,10034.0,28.11,1.0,28.11
630.0,35,0.0,0.0,10035.0,10035.0,28.11,1.0,28.11
630.0,36,0.0,0.0,10036.0,10036.0,28.11,1.0,28.11
630.0,37,18.98,1.0,0.0,37.0,47.09,2.0,23.545
630.0,38,0.0,0.0,10038.0,10038.0,47.09,2.0,23.545
630.0,39,0.0,0.0,10039.0,10039.0,47.09,2.0,23.545
630.0,40,0.0,0.0,10040.0,10040.0,47.09,2.0,23.545
630.0,41,0.0,0.0,10041.0,10041.0,47.09,2.0,23.545
630.0,42,0.0,0.0,10042.0,10042.0,47.09,2.0,23.545
630.0,43,0.0,0.0,10043.0,10043.0,47.09,2.0,23.545
630.0,44,0.0,0.0,10044.0,10044.0,47.09,2.0,23.545
630.0,45,0.0,0.0,10045.0,10045.0,47.09,2.0,23.545
630.0,46,0.0,0.0,10046.0,10046.0,47.09,2.0,23.545
630.0,47,0.0,0.0,10047.0,10047.0,47.09,2.0,23.545
630.0,48,43.96,1.0,0.0,48.0,91.05,3.0,30.349999999999998
630.0,49,0.0,0.0,10049.0,10049.0,91.05,3.0,30.349999999999998
630.0,50,0.0,0.0,10050.0,10050.0,91.05,3.0,30.349999999999998
630.0,51,0.0,0.0,10051.0,10051.0,91.05,3.0,30.349999999999998
630.0,52,0.0,0.0,10052.0,10052.0,91.05,3.0,30.349999999999998
630.0,53,0.0,0.0,10053.0,10053.0,91.05,3.0,30.349999999999998
630.0,54,0.0,0.0,10054.0,10054.0,91.05,3.0,30.349999999999998
630.0,55,0.0,0.0,10055.0,10055.0,91.05,3.0,30.349999999999998
630.0,56,0.0,0.0,10056.0,10056.0,91.05,3.0,30.349999999999998
630.0,57,0.0,0.0,10057.0,10057.0,91.05,3.0,30.349999999999998
630.0,58,0.0,0.0,10058.0,10058.0,91.05,3.0,30.349999999999998
630.0,59,0.0,0.0,10059.0,10059.0,91.05,3.0,30.349999999999998
630.0,60,0.0,0.0,10060.0,10060.0,91.05,3.0,30.349999999999998
630.0,61,0.0,0.0,10061.0,10061.0,91.05,3.0,30.349999999999998
630.0,62,0.0,0.0,10062.0,10062.0,91.05,3.0,30.349999999999998
630.0,63,0.0,0.0,10063.0,10063.0,91.05,3.0,30.349999999999998
630.0,64,27.98,1.0,0.0,64.0,119.03,4.0,29.7575
630.0,65,0.0,0.0,10065.0,10065.0,119.03,4.0,29.7575
630.0,66,0.0,0.0,10066.0,10066.0,119.03,4.0,29.7575
630.0,67,0.0,0.0,10067.0,10067.0,119.03,4.0,29.7575
630.0,68,0.0,0.0,10068.0,10068.0,119.03,4.0,29.7575
630.0,69,0.0,0.0,10069.0,10069.0,119.03,4.0,29.7575
630.0,70,0.0,0.0,10070.0,10070.0,119.03,4.0,29.7575
630.0,71,0.0,0.0,10071.0,10071.0,119.03,4.0,29.7575
630.0,72,0.0,0.0,10072.0,10072.0,119.03,4.0,29.7575
630.0,73,0.0,0.0,10073.0,10073.0,119.03,4.0,29.7575
630.0,74,0.0,0.0,10074.0,10074.0,119.03,4.0,29.7575
630.0,75,0.0,0.0,10075.0,10075.0,119.03,4.0,29.7575
630.0,76,0.0,0.0,10076.0,10076.0,119.03,4.0,29.7575
645.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
645.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
645.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
645.0,3,14.37,1.0,0.0,3.0,14.37,1.0,14.37
645.0,4,0.0,0.0,10004.0,10004.0,14.37,1.0,14.37
645.0,5,0.0,0.0,10005.0,10005.0,14.37,1.0,14.37
645.0,6,0.0,0.0,10006.0,10006.0,14.37,1.0,14.37
645.0,7,0.0,0.0,10007.0,10007.0,14.37,1.0,14.37
645.0,8,0.0,0.0,10008.0,10008.0,14.37,1.0,14.37
645.0,9,0.0,0.0,10009.0,10009.0,14.37,1.0,14.37
645.0,10,0.0,0.0,10010.0,10010.0,14.37,1.0,14.37
645.0,11,0.0,0.0,10011.0,10011.0,14.37,1.0,14.37
645.0,12,0.0,0.0,10012.0,10012.0,14.37,1.0,14.37
645.0,13,0.0,0.0,10013.0,10013.0,14.37,1.0,14.37
645.0,14,0.0,0.0,10014.0,10014.0,14.37,1.0,14.37
645.0,15,0.0,0.0,10015.0,10015.0,14.37,1.0,14.37
645.0,16,0.0,0.0,10016.0,10016.0,14.37,1.0,14.37
645.0,17,0.0,0.0,10017.0,10017.0,14.37,1.0,14.37
645.0,18,0.0,0.0,10018.0,10018.0,14.37,1.0,14.37
645.0,19,0.0,0.0,10019.0,10019.0,14.37,1.0,14.37
645.0,20,0.0,0.0,10020.0,10020.0,14.37,1.0,14.37
645.0,21,0.0,0.0,10021.0,10021.0,14.37,1.0,14.37
645.0,22,0.0,0.0,10022.0,10022.0,14.37,1.0,14.37
645.0,23,0.0,0.0,10023.0,10023.0,14.37,1.0,14.37
645.0,24,0.0,0.0,10024.0,10024.0,14.37,1.0,14.37
645.0,25,0.0,0.0,10025.0,10025.0,14.37,1.0,14.37
645.0,26,0.0,0.0,10026.0,10026.0,14.37,1.0,14.37
645.0,27,0.0,0.0,10027.0,10027.0,14.37,1.0,14.37
645.0,28,0.0,0.0,10028.0,10028.0,14.37,1.0,14.37
645.0,29,0.0,0.0,10029.0,10029.0,14.37,1.0,14.37
645.0,30,0.0,0.0,10030.0,10030.0,14.37,1.0,14.37
645.0,31,0.0,0.0,10031.0,10031.0,14.37,1.0,14.37
645.0,32,0.0,0.0,10032.0,10032.0,14.37,1.0,14.37
645.0,33,0.0,0.0,10033.0,10033.0,14.37,1.0,14.37
645.0,34,0.0,0.0,10034.0,10034.0,14.37,1.0,14.37
645.0,35,0.0,0.0,10035.0,10035.0,14.37,1.0,14.37
645.0,36,0.0,0.0,10036.0,10036.0,14.37,1.0,14.37
645.0,37,0.0,0.0,10037.0,10037.0,14.37,1.0,14.37
645.0,38,0.0,0.0,10038.0,10038.0,14.37,1.0,14.37
645.0,39,0.0,0.0,10039.0,10039.0,14.37,1.0,14.37
645.0,40,0.0,0.0,10040.0,10040.0,14.37,1.0,14.37
645.0,41,0.0,0.0,10041.0,10041.0,14.37,1.0,14.37
645.0,42,0.0,0.0,10042.0,10042.0,14.37,1.0,14.37
645.0,43,0.0,0.0,10043.0,10043.0,14.37,1.0,14.37
645.0,44,0.0,0.0,10044.0,10044.0,14.37,1.0,14.37
645.0,45,0.0,0.0,10045.0,10045.0,14.37,1.0,14.37
645.0,46,0.0,0.0,10046.0,10046.0,14.37,1.0,14.37
645.0,47,0.0,0.0,10047.0,10047.0,14.37,1.0,14.37
645.0,48,0.0,0.0,10048.0,10048.0,14.37,1.0,14.37
645.0,49,0.0,0.0,10049.0,10049.0,14.37,1.0,14.37
645.0,50,0.0,0.0,10050.0,10050.0,14.37,1.0,14.37
645.0,51,0.0,0.0,10051.0,10051.0,14.37,1.0,14.37
645.0,52,0.0,0.0,10052.0,10052.0,14.37,1.0,14.37
645.0,53,32.98,1.0,0.0,53.0,47.349999999999994,2.0,23.674999999999997
645.0,54,0.0,0.0,10054.0,10054.0,47.349999999999994,2.0,23.674999999999997
645.0,55,0.0,0.0,10055.0,10055.0,47.349999999999994,2.0,23.674999999999997
645.0,56,0.0,0.0,10056.0,10056.0,47.349999999999994,2.0,23.674999999999997
645.0,57,0.0,0.0,10057.0,10057.0,47.349999999999994,2.0,23.674999999999997
645.0,58,0.0,0.0,10058.0,10058.0,47.349999999999994,2.0,23.674999999999997
645.0,59,0.0,0.0,10059.0,10059.0,47.349999999999994,2.0,23.674999999999997
645.0,60,0.0,0.0,10060.0,10060.0,47.349999999999994,2.0,23.674999999999997
645.0,61,0.0,0.0,10061.0,10061.0,47.349999999999994,2.0,23.674999999999997
645.0,62,0.0,0.0,10062.0,10062.0,47.349999999999994,2.0,23.674999999999997
645.0,63,0.0,0.0,10063.0,10063.0,47.349999999999994,2.0,23.674999999999997
645.0,64,0.0,0.0,10064.0,10064.0,47.349999999999994,2.0,23.674999999999997
645.0,65,0.0,0.0,10065.0,10065.0,47.349999999999994,2.0,23.674999999999997
645.0,66,0.0,0.0,10066.0,10066.0,47.349999999999994,2.0,23.674999999999997
645.0,67,0.0,0.0,10067.0,10067.0,47.349999999999994,2.0,23.674999999999997
645.0,68,0.0,0.0,10068.0,10068.0,47.349999999999994,2.0,23.674999999999997
645.0,69,0.0,0.0,10069.0,10069.0,47.349999999999994,2.0,23.674999999999997
645.0,70,16.99,1.0,0.0,70.0,64.33999999999999,3.0,21.446666666666662
645.0,71,0.0,0.0,10071.0,10071.0,64.33999999999999,3.0,21.446666666666662
645.0,72,0.0,0.0,10072.0,10072.0,64.33999999999999,3.0,21.446666666666662
645.0,73,0.0,0.0,10073.0,10073.0,64.33999999999999,3.0,21.446666666666662
645.0,74,0.0,0.0,10074.0,10074.0,64.33999999999999,3.0,21.446666666666662
645.0,75,0.0,0.0,10075.0,10075.0,64.33999999999999,3.0,21.446666666666662
645.0,76,0.0,0.0,10076.0,10076.0,64.33999999999999,3.0,21.446666666666662
648.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
648.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
648.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
648.0,3,29.73,1.0,0.0,3.0,29.73,1.0,29.73
648.0,4,0.0,0.0,10004.0,10004.0,29.73,1.0,29.73
648.0,5,9.98,1.0,0.0,5.0,39.71,2.0,19.855
648.0,6,0.0,0.0,10006.0,10006.0,39.71,2.0,19.855
648.0,7,0.0,0.0,10007.0,10007.0,39.71,2.0,19.855
648.0,8,0.0,0.0,10008.0,10008.0,39.71,2.0,19.855
648.0,9,0.0,0.0,10009.0,10009.0,39.71,2.0,19.855
648.0,10,0.0,0.0,10010.0,10010.0,39.71,2.0,19.855
648.0,11,0.0,0.0,10011.0,10011.0,39.71,2.0,19.855
648.0,12,0.0,0.0,10012.0,10012.0,39.71,2.0,19.855
648.0,13,0.0,0.0,10013.0,10013.0,39.71,2.0,19.855
648.0,14,0.0,0.0,10014.0,10014.0,39.71,2.0,19.855
648.0,15,13.97,1.0,0.0,15.0,53.68,3.0,17.893333333333334
648.0,16,0.0,0.0,10016.0,10016.0,53.68,3.0,17.893333333333334
648.0,17,0.0,0.0,10017.0,10017.0,53.68,3.0,17.893333333333334
648.0,18,0.0,0.0,10018.0,10018.0,53.68,3.0,17.893333333333334
648.0,19,0.0,0.0,10019.0,10019.0,53.68,3.0,17.893333333333334
648.0,20,0.0,0.0,10020.0,10020.0,53.68,3.0,17.893333333333334
648.0,21,0.0,0.0,10021.0,10021.0,53.68,3.0,17.893333333333334
648.0,22,0.0,0.0,10022.0,10022.0,53.68,3.0,17.893333333333334
648.0,23,0.0,0.0,10023.0,10023.0,53.68,3.0,17.893333333333334
648.0,24,0.0,0.0,10024.0,10024.0,53.68,3.0,17.893333333333334
648.0,25,0.0,0.0,10025.0,10025.0,53.68,3.0,17.893333333333334
648.0,26,0.0,0.0,10026.0,10026.0,53.68,3.0,17.893333333333334
648.0,27,0.0,0.0,10027.0,10027.0,53.68,3.0,17.893333333333334
648.0,28,0.0,0.0,10028.0,10028.0,53.68,3.0,17.893333333333334
648.0,29,0.0,0.0,10029.0,10029.0,53.68,3.0,17.893333333333334
648.0,30,0.0,0.0,10030.0,10030.0,53.68,3.0,17.893333333333334
648.0,31,0.0,0.0,10031.0,10031.0,53.68,3.0,17.893333333333334
