,True 20,True 21,True 22,True 23,True 24,True 25,True 26,True 27,True 28,True 29,True 30,True 31,True 32,True 33,True 34,True 35,True 36,True 37,True 38,True 39,True 40,True 41,True 42,True 43,True 44,True 45,True 46,True 47,True 48,True 49,True 50,True 51,True 52,True 53,True 54,True 55,True 56,True 57,True 58,True 59,True 60,True 61,True 62,True 63,True 64,True 65,True 66,True 67,True 68,True 69,True 70,True 71,True 72,True 73,True 74,True 75
81,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,13.281428571428572,14.245,14.245,14.245,14.245,14.245,14.245,14.245,14.245,14.245,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,14.105555555555556,13.619157088122606,13.165185185185186,12.740501792114696,12.342361111111112,11.968350168350169,11.616339869281047,11.284444444444444,10.970987654320988,10.674474474474476,10.393567251461988,10.127065527065527,9.873888888888889,9.633062330623307,9.403703703703703
82,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,30.130000000000003,23.24666666666667,23.24666666666667,24.070344827586204,23.267999999999997,22.517419354838708,21.81375,21.152727272727272,20.53058823529412,19.944,19.39,18.865945945945946,18.369473684210526,17.898461538461536,17.451,17.025365853658535,16.619999999999997
83,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,20.715,21.833333333333332,21.833333333333332,21.833333333333332,21.08045977011494,20.377777777777776,19.72043010752688,19.104166666666664,18.525252525252522,17.98039215686274,17.466666666666665,16.98148148148148,16.52252252252252,16.087719298245613,15.675213675213673,15.283333333333331,14.910569105691055,14.555555555555554
84,28.73,28.73,28.73,28.73,28.73,28.73,28.73,28.73,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.845,21.091724137931035,20.388666666666666,19.730967741935483,19.114375,18.535151515151515,17.99,18.28266666666667,17.774814814814818,17.294414414414415,16.83929824561404,16.40752136752137,15.997333333333335,15.607154471544717,15.235555555555559
85,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.429999999999998,14.429999999999998,14.429999999999998,14.429999999999998,14.429999999999998,14.450000000000001,14.450000000000001,14.450000000000001,14.450000000000001,14.450000000000001,14.450000000000001,14.450000000000001,14.450000000000001,14.450000000000001,13.9825,13.9825,13.9825,13.500344827586206,13.050333333333333,12.629354838709677,12.2346875,11.863939393939393,11.515,11.186,10.875277777777777,10.581351351351351,10.302894736842106,10.038717948717949,9.787749999999999,9.549024390243902,9.321666666666667
86,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.405000000000001,14.322,14.322,14.322,14.322,14.322,14.322,14.322,14.322,14.322,14.322,14.322,13.828137931034481,13.367199999999999,12.935999999999998,12.531749999999999,12.152,11.794588235294116,11.4576,11.139333333333333,10.83827027027027,10.553052631578947,10.282461538461538,10.0254,9.780878048780487,9.547999999999998
87,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.065000000000001,14.05,14.05,14.05,14.05,14.05,14.05,14.05,14.05,13.565517241379311,13.113333333333335,12.690322580645162,12.293750000000001,11.921212121212122,11.57058823529412,11.24,10.927777777777779,10.632432432432433,10.352631578947369,10.087179487179489,9.835,9.595121951219513,9.366666666666667
88,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.438620689655174,14.924000000000001,14.442580645161291,13.99125,13.567272727272728,13.168235294117649,12.792000000000002,12.436666666666667,12.10054054054054,11.782105263157895,11.48,11.193000000000001,10.92,10.66
89,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,13.565,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.87,17.253793103448277,16.67866666666667,16.140645161290323,15.63625,15.162424242424242,14.716470588235294,14.296000000000001,13.898888888888889,13.523243243243243,13.167368421052632,12.82974358974359,12.509,12.203902439024391,11.913333333333334
90,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,17.49,17.49,17.49,17.49,17.49,16.88689655172414,16.323999999999998,15.79741935483871,15.303749999999999,14.84,14.403529411764705,13.991999999999999,13.603333333333332,11.217657657657657,10.922456140350876,10.64239316239316,10.376333333333331,10.123252032520323,9.882222222222222
91,13.336000000000002,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.943333333333333,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.947142857142856,12.500689655172414,12.084,11.694193548387096,11.32875,10.985454545454544,10.66235294117647,10.357714285714286,10.07,9.797837837837838,9.54,9.295384615384615,9.062999999999999,8.841951219512195,8.631428571428572
92,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,24.852413793103445,24.023999999999997,23.249032258064513,22.522499999999997,21.839999999999996,21.197647058823527,20.592,20.019999999999996,18.72972972972973,18.236842105263158,17.76923076923077,17.325,16.902439024390244,16.5
93,25.22,25.22,25.22,25.22,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,30.19333333333333,27.142500000000002,27.142500000000002,27.142500000000002,27.142500000000002,27.142500000000002,27.142500000000002,27.142500000000002,27.142500000000002,27.142500000000002,26.20655172413793,25.333000000000002,24.515806451612903,23.7496875,23.03,22.35264705882353,21.714,21.110833333333332,20.54027027027027,19.999736842105264,19.486923076923077,18.99975,18.536341463414633,18.095
94,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,15.785,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.853333333333333,14.341149425287355,13.863111111111111,13.415913978494624,12.996666666666666,12.602828282828282,12.232156862745098,11.882666666666665,11.552592592592593,11.24036036036036,10.944561403508771,10.663931623931623,10.397333333333332,10.143739837398373,9.902222222222221
95,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,15.675172413793103,15.152666666666667,14.663870967741936,14.205625,13.775151515151515,13.37,12.988,12.627222222222223,12.285945945945945,11.962631578947368,11.655897435897435,11.3645,11.08731707317073,10.823333333333332
96,15.7,15.7,15.7,15.7,13.975,13.975,13.975,13.975,13.975,13.975,13.975,13.975,13.975,13.975,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,12.937931034482759,12.506666666666666,12.103225806451613,11.725,11.36969696969697,11.035294117647059,10.719999999999999,10.422222222222222,10.14054054054054,9.873684210526315,9.62051282051282,9.379999999999999,9.151219512195121,8.933333333333334
97,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,27.13,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,20.5751724137931,19.889333333333333,19.24774193548387,18.64625,18.08121212121212,17.54941176470588,17.048,16.574444444444442,16.126486486486485,15.702105263157893,15.299487179487178,14.916999999999998,14.553170731707317,14.206666666666665
98,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,11.679999999999998,12.616666666666665,12.616666666666665,12.181609195402299,11.775555555555554,11.395698924731182,11.039583333333333,10.705050505050504,10.390196078431373,10.093333333333334,9.812962962962963,9.547747747747747,9.296491228070176,9.058119658119658,8.831666666666667,8.616260162601625,8.411111111111111
99,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,19.496666666666666,18.824367816091954,16.67866666666667,16.140645161290323,15.63625,15.025252525252524,14.583333333333332,14.166666666666666,13.415555555555555,13.052972972972972,12.709473684210526,12.383589743589743,12.074,11.779512195121951,11.49904761904762
100,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.16,19.488,18.859354838709677,18.27,17.716363636363635,17.19529411764706,16.704,16.24,15.801081081081081,15.385263157894736,14.99076923076923,14.616,15.645853658536582,15.273333333333332
101,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,10.78,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,22.33241379310345,21.588,20.891612903225806,20.23875,19.625454545454545,19.048235294117646,18.504,17.99,17.503783783783785,17.04315789473684,16.606153846153845,16.191,15.796097560975609,15.42
102,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94,16.621379310344828,16.067333333333334,15.549032258064516,15.063125,14.606666666666666,14.17705882352941,13.772,13.389444444444443,10.79891891891892,10.514736842105265,10.245128205128207,9.989,9.745365853658537,9.513333333333335
103,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,13.874482758620688,13.411999999999999,16.646451612903224,16.12625,15.637575757575757,15.177647058823528,14.744,14.334444444444443,13.947027027027026,13.579999999999998,13.231794871794872,12.901,12.586341463414634,12.286666666666665
104,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,22.728275862068966,21.970666666666666,21.261935483870968,20.79,20.16,19.56705882352941,19.008,18.48,17.980540540540538,17.507368421052632,17.058461538461536,16.631999999999998,16.226341463414634,15.84
105,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,12.570000000000002,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,20.53655172413793,19.851999999999997,19.211612903225806,18.61125,18.047272727272727,17.516470588235293,17.016,16.543333333333333,16.096216216216213,15.672631578947367,15.270769230769229,12.341,12.04,11.753333333333334
106,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,24.74,23.886896551724135,23.090666666666664,22.3458064516129,21.647499999999997,20.99151515151515,15.367058823529412,14.928,14.513333333333334,15.463063063063062,15.056140350877193,14.67008547008547,14.924000000000001,14.56,14.213333333333335
107,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,17.555,15.199999999999998,15.199999999999998,14.675862068965515,14.186666666666664,13.729032258064514,13.299999999999997,12.896969696969695,12.517647058823528,12.159999999999997,11.82222222222222,11.5027027027027,11.199999999999998,10.912820512820511,10.639999999999997,10.380487804878047,10.133333333333331
108,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,25.450000000000006,21.16,21.16,21.16,20.430344827586207,19.749333333333333,19.11225806451613,18.515,17.953939393939393,17.425882352941176,14.594,14.18861111111111,13.805135135135135,15.17157894736842,14.782564102564102,14.413,14.061463414634146,13.726666666666667
109,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,25.365000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,19.21379310344828,18.573333333333334,17.9741935483871,17.4125,16.884848484848487,16.38823529411765,15.920000000000002,15.47777777777778,15.059459459459461,14.663157894736843,14.287179487179488,13.930000000000001,13.590243902439026,13.266666666666667
110,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,27.234999999999996,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,26.650000000000002,25.731034482758623,24.873333333333335,24.070967741935487,23.31875,22.612121212121213,21.947058823529414,21.32,20.727777777777778,20.16756756756757,19.63684210526316,19.133333333333333,18.655,18.200000000000003,17.76666666666667
111,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,18.359999999999996,17.726896551724135,17.136,16.583225806451612,16.064999999999998,15.578181818181816,15.119999999999997,14.687999999999997,14.279999999999998,13.894054054054052,13.528421052631577,13.18153846153846,12.851999999999999,10.192682926829269,9.950000000000001
112,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,27.995,26.32666666666667,26.32666666666667,26.32666666666667,26.32666666666667,26.32666666666667,26.32666666666667,26.32666666666667,26.32666666666667,26.32666666666667,25.418850574712646,24.57155555555556,23.778924731182798,23.035833333333336,22.33777777777778,21.680784313725493,21.061333333333337,20.476296296296297,19.922882882882885,19.398596491228073,18.901196581196583,18.42866666666667,17.97918699186992,17.551111111111112
113,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,25.76,26.915,26.915,26.915,26.915,26.915,26.915,26.915,25.986896551724136,25.12066666666667,24.31032258064516,23.550625,22.836969696969696,22.165294117647058,21.532,20.933888888888887,20.368108108108107,19.832105263157896,19.323589743589743,18.8405,18.3809756097561,17.943333333333335
114,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.32551724137931,10.948,10.59483870967742,10.26375,9.952727272727273,9.66,9.384,9.123333333333333,8.876756756756757,8.643157894736841,8.42153846153846,8.211,8.010731707317072,7.82
115,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.939999999999998,16.29,16.29,16.29,15.148,14.625655172413794,14.138133333333334,13.682064516129033,13.2545,12.852848484848485,12.474823529411765,12.1184,11.781777777777778,11.463351351351351,11.161684210526316,10.87548717948718,10.6036,10.344975609756098,10.098666666666666
116,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,23.94666666666667,23.94666666666667,23.94666666666667,23.94666666666667,23.94666666666667,23.94666666666667,23.94666666666667,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,24.455000000000002,23.611724137931034,22.824666666666666,22.088387096774195,21.398125,20.74969696969697,20.139411764705883,19.564,19.020555555555557,18.506486486486487,18.019473684210528,17.557435897435898,17.1185,16.7009756097561,16.303333333333335
117,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.73,14.222068965517241,13.748,13.304516129032258,12.88875,12.498181818181818,12.130588235294118,11.784,11.456666666666667,11.147027027027027,10.853684210526316,10.575384615384616,10.311,10.05951219512195,9.82
118,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,20.748965517241377,20.05733333333333,19.410322580645158,18.803749999999997,18.23393939393939,17.697647058823527,17.191999999999997,16.714444444444442,16.2627027027027,15.834736842105261,15.428717948717946,15.042999999999997,14.676097560975608,14.326666666666664
119,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,14.195000000000002,13.705517241379312,13.248666666666669,12.821290322580646,12.420625000000001,12.044242424242425,11.690000000000001,11.356000000000002,11.040555555555557,10.742162162162163,10.459473684210527,10.191282051282052,9.9365,9.694146341463416,9.463333333333335
120,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,14.959999999999999,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.10896551724138,16.538666666666664,16.00516129032258,15.504999999999999,15.035151515151513,14.592941176470587,14.175999999999998,13.782222222222222,13.40972972972973,13.056842105263158,12.72205128205128,12.404,12.101463414634146,11.813333333333333
121,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,21.24,24.607816091954017,23.787555555555553,23.020215053763437,22.30083333333333,21.625050505050503,20.989019607843133,20.38933333333333,19.82296296296296,19.287207207207203,18.779649122807015,18.298119658119656,17.840666666666664,17.40552845528455,15.15833333333333
122,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,16.13,15.573793103448276,15.054666666666666,14.569032258064516,14.11375,13.686060606060606,13.283529411764706,12.904,12.545555555555556,12.206486486486487,11.885263157894736,11.580512820512821,11.291,11.015609756097561,10.753333333333334
