,True 300,True 301,True 302,True 303,True 304,True 305,True 306,True 307,True 308,True 309,True 310,True 311
725,1443.6927007299269,1443.6927007299269,1443.6927007299269,1435.9165467625899,1427.8267605633803,1427.8267605633803,1427.8267605633803,1418.9237762237763,1413.1775510204081,1411.0614864864865,1411.0614864864865,1402.5288590604025
726,1793.2429530201343,1793.2429530201343,1794.6033444816055,1789.226,1794.344850498339,1791.8079207920794,1806.308552631579,1800.9547540983606,1805.9516339869278,1807.300325732899,1801.9194805194804,1796.5440129449837
727,2938.90625,2942.6452282157675,2949.8243801652893,2928.8733606557375,2919.363673469388,2935.301219512195,2935.301219512195,2938.482258064516,2938.482258064516,2944.7304,2944.7304,2933.761354581673
728,3519.63125,3519.63125,3563.7587628865977,3529.3428571428567,3556.716161616162,3556.716161616162,3559.1490000000003,3525.521782178218,3525.521782178218,3552.127450980392,3552.127450980392,3518.5436893203882
729,3394.3042016806726,3394.3042016806726,3384.0183333333334,3331.0688524590164,3360.5677419354843,3360.5677419354843,3360.5677419354843,3334.56,3367.3070866141734,3354.75,3354.75,3329.4232558139533
730,2507.32421875,2511.1434108527133,2511.1434108527133,2494.877692307692,2494.877692307692,2494.877692307692,2501.787022900763,2486.262878787879,2486.262878787879,2532.9827067669175,2549.900746268657,2534.088888888889
731,3194.076271186441,3194.076271186441,3194.076271186441,3146.9,3172.8064516129034,3172.8064516129034,3172.8064516129034,3170.869841269841,3170.869841269841,3196.325,3196.325,3152.2415384615388
732,2547.5122641509433,2547.5122641509433,2547.5122641509433,2514.1675925925924,2535.2736363636363,2549.37027027027,2535.179464285714,2513.7796460176987,2525.9232758620687,2547.9239316239314,2547.9239316239314,2516.3537815126047
733,2677.1916883116883,2677.1916883116883,2677.1916883116883,2664.0105943152453,2678.7002564102563,2678.7002564102563,2678.7002564102563,2672.1099744245525,2675.895939086294,2670.407594936709,2670.407594936709,2663.895202020202
734,3067.1763565891474,3055.720077220077,3055.720077220077,3044.348076923077,3057.0744274809163,3051.230038022814,3055.5814393939395,3044.437358490566,3056.9247191011236,3050.1824626865673,3057.0591078066914,3046.017037037037
735,2515.3967741935485,2515.3967741935485,2515.3967741935485,2500.6331210191083,2517.2240506329117,2517.2240506329117,2517.2240506329117,2502.8610062893085,2508.7524691358026,2508.7524691358026,2508.7524691358026,2494.7521472392636
736,3164.9716894977173,3164.9716894977173,3164.9716894977173,3151.875,3155.65990990991,3149.4620535714284,3149.4620535714284,3136.4613333333336,3140.298678414097,3132.623580786026,3137.264347826087,3137.0866379310346
737,2903.7390946502055,2903.7390946502055,2903.7390946502055,2892.2016393442623,2905.30162601626,2905.30162601626,2905.30162601626,2893.9364372469636,2906.698790322581,2906.8646586345385,2906.8646586345385,2886.477689243028
738,3422.122077922078,3422.122077922078,3422.122077922078,3382.2615384615387,3382.2615384615387,3427.422784810127,3427.422784810127,3400.5536585365858,3400.5536585365858,3443.318072289157,3443.318072289157,3406.0190476190473
739,1859.0728682170543,1859.0728682170543,1859.0728682170543,1850.268076923077,1854.8505703422054,1854.8505703422054,1854.8505703422054,1848.212878787879,1847.5268656716419,1847.5268656716419,1845.4914498141263,1839.0103703703703
740,1909.2206766917293,1908.3621722846442,1908.3621722846442,1896.0702602230483,1922.3354243542437,1922.3354243542437,1918.35625,1911.5919708029198,1925.0726618705035,1933.7892473118277,1933.7892473118277,1927.9239285714284
741,1896.8970588235295,1896.8970588235295,1896.8970588235295,1871.0623188405798,1894.1042857142857,1894.1042857142857,1894.1042857142857,1868.9704225352111,1891.4013888888887,1890.149315068493,1890.149315068493,1866.62972972973
742,1643.4169590643273,1643.4169590643273,1643.4169590643273,1634.8023255813953,1636.5919540229886,1636.5919540229886,1636.5919540229886,1628.421142857143,1652.9813559322035,1655.9252808988765,1655.9252808988765,1659.4833333333333
743,3045.405583756345,3045.405583756345,3045.405583756345,3030.456565656566,3030.32039800995,3030.32039800995,3030.32039800995,3015.7658415841584,3051.9009756097557,3051.9009756097557,3051.9009756097557,3017.8687499999996
744,3208.7796460176987,3208.7796460176987,3187.6499999999996,3146.9525862068967,3169.8162393162393,3169.8162393162393,3169.8162393162393,3144.3830508474575,3196.326666666667,3205.4479338842975,3189.009836065574,3164.4243902439025
745,2866.6329729729728,2866.6329729729728,2866.6329729729728,2851.867741935484,2871.488770053476,2871.488770053476,2859.725531914894,2845.2190476190476,2850.352879581152,2842.226041666667,2842.226041666667,2828.0367875647667
746,1251.612658227848,1251.612658227848,1251.612658227848,1236.15,1236.15,1236.15,1236.15,1222.5604938271604,1222.5604938271604,1222.5604938271604,1311.309756097561,1305.2882352941176
747,3151.6336405529955,3151.6336405529955,3151.6336405529955,3137.8811926605504,3154.873181818182,3154.873181818182,3143.765158371041,3130.3355855855857,3116.7165178571427,3133.4446902654868,3133.4446902654868,3120.277973568282
748,2210.6584615384613,2210.6584615384613,2242.512121212121,2210.986567164179,2210.986567164179,2275.5308823529413,2275.5308823529413,2244.3260869565215,2244.3260869565215,2352.93661971831,2386.9236111111113,2355.8205479452054
749,2799.4603550295856,2799.4603550295856,2784.7576470588233,2771.4251461988306,2771.4251461988306,2771.4251461988306,2771.4251461988306,2757.4901162790698,2757.4901162790698,2757.4901162790698,2750.2213872832367,2736.7212643678163
750,2635.8776744186043,2635.8776744186043,2635.8776744186043,2642.605069124424,2639.1435779816516,2642.2650000000003,2642.2650000000003,2638.281614349776,2626.776888888889,2629.9110132158594,2629.9110132158594,2619.0688596491227
751,2926.9594202898547,2926.9594202898547,2926.9594202898547,2913.2846153846153,2915.120574162679,2957.1723809523805,2957.1723809523805,2943.5037914691943,2945.1712264150947,2983.546009389672,2983.546009389672,2969.881308411215
752,2874.10987654321,2874.10987654321,2874.10987654321,2840.6341463414633,2845.0361445783133,2872.1071428571427,2872.1071428571427,2839.934117647059,2814.9471264367817,2841.129545454545,2841.129545454545,2810.6404494382023
753,3516.5165137614676,3516.5165137614676,3516.5165137614676,3485.4681818181816,3485.4681818181816,3514.5810810810813,3514.5810810810813,3484.1946428571428,3484.1946428571428,3470.175221238938,3470.175221238938,3438.5
754,2034.253164556962,2067.575,2067.575,2043.1135802469137,2043.1135802469137,2045.2072289156629,2045.2072289156629,2021.8416666666667,2007.4670588235294,2007.4670588235294,2064.766666666667,2042.325
755,2714.226842105263,2714.226842105263,2714.226842105263,2700.638743455497,2711.124352331606,2711.124352331606,2711.124352331606,2697.85,2701.3091370558377,2701.3091370558377,2698.171212121212,2685.2713567839196
756,3984.039751552795,3984.039751552795,3984.039751552795,3961.3141975308645,3979.2754601226993,3979.2754601226993,3979.2754601226993,3956.5987804878046,3974.3709090909088,3951.9233532934127,3947.447619047619,3925.386982248521
757,2244.2497716894977,2244.2497716894977,2259.503181818182,2249.7208144796377,2252.258108108108,2247.590625,2247.590625,2239.599115044248,2242.1251101321586,2237.648034934498,2237.648034934498,2226.1775862068966
758,3188.4407079646016,3188.4407079646016,3197.742731277533,3184.182456140351,3200.9504347826087,3200.9504347826087,3205.708225108225,3192.314224137931,3208.7260683760683,3208.7260683760683,3200.1782978723404,3186.9644067796607
759,2550.670238095238,2550.670238095238,2550.670238095238,2521.7823529411767,2527.17816091954,2527.17816091954,2527.17816091954,2499.919318181818,2575.621111111111,2575.621111111111,2575.621111111111,2548.956043956044
760,1916.2072664359862,1916.2072664359862,1922.565172413793,1916.3226804123713,1921.771768707483,1921.771768707483,1921.771768707483,1915.5976271186441,1922.6306397306398,1920.9808724832217,1920.9808724832217,1909.4816666666666
761,2228.495384615385,2228.495384615385,2228.495384615385,2198.775757575758,2198.775757575758,2198.775757575758,2192.823880597015,2164.4955882352942,2256.314492753623,2256.314492753623,2235.51,2207.9971830985914
762,1415.8887323943663,1472.8902777777778,1472.8902777777778,1502.2226666666666,1491.403947368421,1491.403947368421,1491.403947368421,1475.2532467532467,1481.2088607594937,1481.2088607594937,1551.7962962962963,1536.0743902439026
763,1409.2990909090909,1409.2990909090909,1409.2990909090909,1397.5243243243244,1404.249557522124,1407.422807017544,1407.422807017544,1394.1620689655172,1409.536752136752,1403.7294117647057,1394.5316666666665,1375.617213114754
764,2121.240476190476,2121.240476190476,2121.240476190476,2105.223622047244,2105.88,2099.018320610687,2099.018320610687,2083.822727272727,2101.837777777778,2116.7525547445252,2116.7525547445252,2102.0108695652175
765,1545.878835978836,1545.878835978836,1545.878835978836,1538.3205263157895,1538.3205263157895,1537.5963350785341,1537.5963350785341,1530.0505208333334,1530.0505208333334,1529.3766839378238,1531.287113402062,1523.8394871794872
766,2699.2333333333336,2699.2333333333336,2699.2333333333336,2655.823636363636,2655.823636363636,2655.823636363636,2655.823636363636,2614.108928571429,2614.108928571429,2614.108928571429,2626.142105263158,2586.2155172413795
767,2907.2349056603775,2907.2349056603775,2907.2349056603775,2921.4916666666663,2945.182727272727,2945.182727272727,2939.37027027027,2913.9035714285715,2937.1224137931035,2925.694017094017,2925.694017094017,2901.793220338983
768,4349.637288135594,4349.637288135594,4349.637288135594,4332.85737704918,4332.85737704918,4332.85737704918,4332.85737704918,4263.696774193549,4263.696774193549,4305.542857142857,4305.542857142857,4239.315625
769,2486.1650887573965,2486.1650887573965,2486.1650887573965,2464.5497076023394,2469.5232558139537,2469.5232558139537,2469.5232558139537,2456.4445086705205,2453.605142857143,2453.605142857143,2453.605142857143,2440.396022727273
770,3150.265030674847,3150.265030674847,3150.265030674847,3131.675,3173.5102409638553,3173.5102409638553,3173.5102409638553,3155.0928143712576,3139.2886904761904,3159.2218934911243,3159.2218934911243,3139.8017543859646
771,3204.718218623482,3204.718218623482,3204.718218623482,3192.231451612903,3202.009638554217,3222.0016,3222.0016,3209.564143426295,3230.319841269841,3230.319841269841,3230.319841269841,3217.8640316205533
772,2750.7526315789473,2763.3589552238805,2763.3589552238805,2741.5036764705883,2729.1131386861316,2748.228260869565,2748.228260869565,2723.009285714286,2718.6384615384613,2737.029861111111,2737.029861111111,2719.351724137931
773,2880.2872791519435,2880.2872791519435,2880.2872791519435,2871.856140350877,2880.275261324042,2880.275261324042,2880.275261324042,2871.250347222222,2873.759793814433,2875.0962328767123,2875.0962328767123,2866.238225255973
774,1629.291338582677,1629.291338582677,1629.291338582677,1607.7945736434108,1623.2862595419847,1623.2862595419847,1607.7649253731342,1595.1852941176471,1598.8554744525547,1610.0739130434783,1610.0739130434783,1599.001438848921
775,2691.974834437086,2683.475,2683.475,2666.4575163398695,2681.474358974359,2681.474358974359,2681.474358974359,2654.160759493671,2668.9403726708074,2668.9403726708074,2660.1190184049083,2644.360975609756
776,3446.1620253164556,3501.6099999999997,3501.6099999999997,3462.702469135803,3504.1795180722893,3504.1795180722893,3504.1795180722893,3465.641666666667,3505.7517647058826,3505.603488372093,3496.34367816092,3459.240909090909
777,1886.679381443299,1886.679381443299,1876.9173469387754,1859.3090909090909,1874.126,1877.6198019801982,1877.6198019801982,1860.5372549019608,1874.9106796116503,1890.6999999999998,1876.1219047619047,1859.5896226415093
778,2900.569841269841,2900.569841269841,2900.569841269841,2905.6277486910994,2893.8848958333333,2893.8848958333333,2893.8848958333333,2879.4108808290157,2898.826288659794,2883.7923469387756,2883.7923469387756,2869.8522842639595
779,1911.9006249999998,1907.851552795031,1907.851552795031,1893.8963190184047,1905.6369696969696,1905.6369696969696,1905.6369696969696,1895.6698795180723,1907.4331360946746,1909.6835294117648,1909.6835294117648,1900.0157894736842
780,2759.033082706767,2759.033082706767,2759.033082706767,2739.8850746268654,2739.5226277372262,2741.2652173913043,2741.2652173913043,2720.5835714285713,2756.948591549296,2767.824305555556,2766.666896551724,2748.8924657534244
781,998.1705357142856,998.1705357142856,998.1705357142856,990.2097345132743,989.4184210526315,989.4184210526315,989.4184210526315,981.6721739130435,1021.4853448275862,1021.4853448275862,1021.4853448275862,1021.4853448275862
782,1462.6847368421052,1461.3094240837695,1461.3094240837695,1455.2208333333335,1455.2208333333335,1453.898445595855,1476.9353846153847,1470.9591836734694,1470.9591836734694,1469.5837563451776,1477.427135678392,1471.389
783,1938.3525925925926,1933.1441176470587,1933.1441176470587,1939.9656934306568,1942.6760869565217,1953.6712230215826,1953.6712230215826,1978.887857142857,1968.5795774647886,1979.086013986014,1979.086013986014,1967.3826388888888
784,3102.749717514124,3102.749717514124,3108.9702247191008,3113.2703910614528,3110.093888888889,3110.093888888889,3116.336464088398,3108.044903581267,3112.618956043956,3104.9405479452057,3104.9405479452057,3096.695355191257
785,1861.5356164383563,1861.5356164383563,1861.5356164383563,1849.6197278911563,1890.1132450331124,1890.1132450331124,1890.1132450331124,1878.3486842105262,1902.3181818181818,1903.9871794871794,1903.9871794871794,1898.7727848101265
786,2992.3912408759124,2992.3912408759124,2992.3912408759124,2972.276086956522,2983.1,2983.1,2983.1,2957.6146853146856,2990.2869863013702,3006.6795918367347,3006.6795918367347,2987.8810810810814
787,2695.6370786516854,2695.6370786516854,2695.6370786516854,2658.9373626373626,2693.0793478260866,2739.3903225806453,2739.3903225806453,2712.3755319148936,2735.5760416666667,2758.920618556701,2722.8818181818183,2697.407
788,2556.257671957672,2556.257671957672,2556.257671957672,2543.386842105263,2556.9192708333335,2550.7176165803107,2550.7176165803107,2538.1618556701033,2537.0632653061225,2539.7888324873097,2539.7888324873097,2527.4858585858588
789,1504.1673913043478,1505.235379061372,1505.235379061372,1500.2561151079137,1500.2561151079137,1525.164412811388,1525.164412811388,1520.1592198581561,1520.1592198581561,1517.3764084507043,1518.3680701754388,1512.6331010452961
790,1305.5214788732394,1305.5214788732394,1305.5214788732394,1297.905244755245,1304.8295138888889,1304.8295138888889,1304.8295138888889,1300.629411764706,1304.170890410959,1315.078156996587,1315.078156996587,1310.8408163265306
791,2362.7426229508196,2362.7426229508196,2362.7426229508196,2344.3658536585367,2361.48,2361.48,2361.48,2343.597619047619,2360.32265625,2360.32265625,2345.1263565891472,2317.4007633587785
792,1837.965909090909,1837.965909090909,1837.965909090909,1818.0595505617976,1835.9922222222222,1840.7835164835165,1840.7835164835165,1806.1559139784947,1823.4521276595744,1828.1736842105263,1828.1736842105263,1809.784375
793,3284.5186440677967,3261.959663865546,3239.7766666666666,3215.023966942149,3243.470731707317,3243.470731707317,3243.470731707317,3219.3967741935485,3291.607874015748,3291.607874015748,3285.4234375,3273.3123076923075
794,2222.1210280373834,2222.1210280373834,2222.1210280373834,2214.5666666666666,2223.061751152074,2223.061751152074,2223.061751152074,2213.3688073394496,2223.988181818182,2223.988181818182,2226.1144144144146,2216.54798206278
795,1565.8572614107884,1565.8572614107884,1565.8572614107884,1559.827685950413,1561.8818930041152,1568.1405737704918,1568.1405737704918,1562.1938775510205,1562.1938775510205,1570.3866396761134,1565.5060483870968,1559.6232931726909
796,3907.077,3907.077,3907.077,3910.4823529411765,3960.6912621359224,3960.6912621359224,3960.6912621359224,3908.5285714285715,3957.3349056603774,3928.2943925233644,3928.2943925233644,3893.1731481481484
797,2370.520754716981,2370.520754716981,2370.520754716981,2331.7796296296297,2331.7796296296297,2356.656363636364,2356.656363636364,2320.442857142857,2320.442857142857,2320.442857142857,2306.0491228070173,2272.1586206896554
798,2353.583574879227,2353.583574879227,2353.583574879227,2343.5596153846154,2358.359047619048,2350.2436018957346,2357.270754716981,2347.4962441314556,2347.4962441314556,2353.9708333333333,2346.3488479262674,2336.8160550458715
799,3006.518064516129,3006.518064516129,3006.518064516129,2972.7535031847133,2975.6601265822783,2995.020625,2995.020625,2977.7136645962732,2981.250920245399,3009.5024242424242,3009.5024242424242,2992.602409638554
800,1530.3000000000002,1530.3000000000002,1514.2603448275863,1491.6881355932205,1491.6881355932205,1491.6881355932205,1483.4933333333333,1462.1655737704918,1462.1655737704918,1462.1655737704918,1462.1655737704918,1454.7112903225807
801,3563.1326530612246,3563.1326530612246,3563.1326530612246,3553.156,3525.778947368421,3559.9307189542487,3559.9307189542487,3522.189677419355,3516.527848101266,3494.593710691824,3494.593710691824,3473.6112500000004
802,2958.3632352941177,2958.3632352941177,2958.3632352941177,2948.1047619047617,2960.5294545454544,2960.5294545454544,2960.5294545454544,2950.397463768116,2958.8478417266188,2957.070609318996,2957.070609318996,2947.1028571428574
803,2560.855965292842,2560.855965292842,2568.5164502164503,2563.2568034557235,2571.332403433476,2566.09594017094,2568.0872068230274,2562.8917021276598,2564.8479915433404,2558.693487394958,2558.693487394958,2547.6425887265136
804,4201.484545454546,4212.2819819819815,4212.2819819819815,4175.330357142857,4219.088495575221,4238.2192982456145,4238.2192982456145,4202.073913043479,4244.4698275862065,4215.919491525424,4215.919491525424,4181.236134453781
805,2134.8225,2119.6586776859504,2119.6586776859504,2103.69262295082,2117.891129032258,2117.891129032258,2104.948,2089.6468253968255,2103.62109375,2103.62109375,2078.4884615384617,2063.8717557251907
806,2261.4208121827414,2261.4208121827414,2261.4208121827414,2271.478894472362,2254.6383084577114,2254.6383084577114,2254.6383084577114,2243.861881188119,2255.6916666666666,2255.6916666666666,2255.6916666666666,2238.256796116505
807,2166.059523809524,2166.059523809524,2166.059523809524,2123.202325581395,2123.202325581395,2123.202325581395,2268.129545454545,2224.222222222222,2224.222222222222,2224.222222222222,2293.2608695652175,2251.7978723404253
808,3204.709051724138,3204.709051724138,3204.709051724138,3192.672532188841,3201.1397435897434,3201.9859574468082,3201.9859574468082,3190.094491525424,3204.904219409283,3213.177731092437,3206.4280334728037,3194.7170833333334
809,1748.4916149068324,1748.4916149068324,1744.9359133126936,1742.6526153846153,1738.3570121951218,1738.3570121951218,1738.3570121951218,1733.4075987841945,1729.2472891566265,1731.742042042042,1731.742042042042,1726.9110778443114
810,2744.2410596026493,2744.2410596026493,2744.2410596026493,2726.870394736842,2735.825490196078,2731.1512987012984,2729.0148387096774,2712.1371794871798,2715.1291139240507,2710.7320754716984,2710.7320754716984,2694.6
811,2978.317488789238,2978.317488789238,2977.5214285714287,2964.9462222222223,2965.9951754385966,2965.9951754385966,2965.9951754385966,2978.6497835497835,2981.796170212766,2981.796170212766,2981.796170212766,2969.806779661017
812,2890.5474576271185,2890.5474576271185,2884.427004219409,2872.870588235294,2884.560995850622,2884.560995850622,2884.560995850622,2873.195041322314,2874.9720164609053,2887.9885245901637,2879.262040816326,2868.081300813008
813,2437.2446540880505,2427.011875,2428.831677018634,2414.8512345679014,2411.0423312883436,2428.060365853659,2428.060365853659,2414.3630303030304,2410.625903614458,2427.3407185628744,2427.3407185628744,2413.894047619048
814,1474.086384976526,1468.5134883720932,1468.5134883720932,1462.8449074074074,1464.6290322580646,1475.1113636363636,1475.1113636363636,1469.4782805429866,1469.4782805429866,1468.8551569506726,1468.1013392857144,1462.667111111111
815,2639.0158273381294,2639.0158273381294,2639.0158273381294,2630.18458781362,2639.781914893617,2639.781914893617,2639.781914893617,2631.092932862191,2644.004561403509,2644.043006993007,2640.6839721254355,2627.303114186851
816,2554.8965909090907,2554.8965909090907,2554.8965909090907,2533.433707865169,2549.509497206704,2548.645555555556,2564.9513812154696,2551.278021978022,2574.2478260869566,2573.2735135135135,2568.0408602150537,2554.632085561497
817,3147.115570934256,3147.115570934256,3147.115570934256,3137.0158620689654,3155.8027491408934,3158.9301369863015,3157.0225255972696,3147.028911564626,3140.7677966101696,3138.0319865319866,3138.0319865319866,3128.2174496644298
818,2319.611016949152,2319.611016949152,2319.611016949152,2300.9605042016806,2318.3247933884295,2318.3247933884295,2318.3247933884295,2300.1909836065574,2317.1475806451613,2304.6104,2304.6104,2287.0801587301585
819,3302.4384615384615,3307.502542372881,3307.502542372881,3281.864705882353,3304.899166666667,3304.899166666667,3319.7347107438018,3294.69262295082,3317.060975609756,3319.9879032258063,3358.228,3351.7826771653545
820,2184.1366666666663,2184.1366666666663,2184.1366666666663,2190.638461538462,2186.7005464480876,2186.7005464480876,2182.316304347826,2171.2535135135136,2188.6983870967742,2188.6983870967742,2188.6983870967742,2177.672192513369
821,1297.8368,1297.0603174603175,1297.0603174603175,1288.0944881889764,1288.0944881889764,1283.6279069767443,1283.6279069767443,1293.9847328244275,1306.1052631578948,1304.5333333333333,1303.764705882353,1294.8912408759124
822,2710.1018867924527,2708.176525821596,2708.176525821596,2696.561214953271,2707.523611111111,2717.627188940092,2717.627188940092,2706.190366972477,2727.780542986425,2727.780542986425,2727.780542986425,2716.4148648648647
823,1554.3000000000002,1554.3000000000002,1549.8406542056075,1543.1004651162789,1553.4175115207372,1546.7229357798165,1546.7229357798165,1540.132420091324,1550.289592760181,1540.304932735426,1540.304932735426,1533.8388392857144
824,1660.755462184874,1660.755462184874,1660.755462184874,1647.6241666666667,1664.0975409836065,1664.0975409836065,1664.0975409836065,1651.2959349593496,1651.2959349593496,1667.3152,1655.5111111111112,1643.1007874015747
825,1473.712539184953,1473.712539184953,1473.712539184953,1469.4003125,1466.720807453416,1472.2541795665634,1472.2541795665634,1468.014197530864,1464.3810397553516,1469.8371951219513,1467.8316109422492,1463.6333333333334
826,3484.280357142857,3484.280357142857,3484.280357142857,3495.8799999999997,3495.8799999999997,3495.8799999999997,3495.8799999999997,3476.4912280701756,3510.2267441860463,3510.2267441860463,3510.2267441860463,3490.995375722543
827,1738.3288,1731.4373015873016,1731.4373015873016,1719.53984375,1729.7527131782947,1732.0161538461539,1732.0161538461539,1716.762878787879,1726.6894736842107,1712.9683823529413,1712.9683823529413,1702.2430656934305
828,2580.5167630057804,2580.5167630057804,2580.5167630057804,2550.4426136363636,2563.2787709497206,2563.2787709497206,2563.2787709497206,2570.276243093923,2559.1475409836066,2552.9565217391305,2549.535135135135,2529.5026737967914
829,2987.3964285714287,2987.3964285714287,3003.7978723404253,2984.854929577465,2998.0867132867133,2998.0867132867133,2998.0867132867133,2979.6506944444445,2992.7358620689656,2978.4020547945206,2978.4020547945206,2960.5945578231294
830,1418.7648148148148,1422.06,1422.06,1398.05,1398.05,1398.05,1377.0315789473684,1377.0315789473684,1377.0315789473684,1377.0315789473684,1377.0315789473684,1377.0315789473684
831,2400.0035294117647,2411.9918128654967,2422.7440233236152,2416.3558139534885,2418.090489913545,2418.090489913545,2418.090489913545,2412.0684813753583,2420.505397727273,2418.4643059490086,2418.4643059490086,2412.31186440678
832,2967.8371900826446,2967.8371900826446,2987.772950819672,2965.29593495935,2994.6432,2994.6432,2994.6432,2972.6309523809523,2960.58203125,2987.9883720930234,2987.9883720930234,2966.6584615384613
833,3029.5522058823526,3029.5522058823526,3029.5522058823526,3018.789010989011,3021.3992700729927,3034.0123636363637,3036.4253623188406,3025.823465703971,3028.3708633093524,3031.1682142857144,3031.1682142857144,3020.679359430605
834,1340.062857142857,1340.062857142857,1340.062857142857,1325.4788732394366,1325.4788732394366,1325.4788732394366,1325.4788732394366,1311.2333333333333,1311.2333333333333,1312.4493150684932,1312.4493150684932,1299.8297297297297
835,3508.7929824561406,3490.455652173913,3490.455652173913,3460.4913793103447,3484.923076923077,3481.6610169491523,3481.6610169491523,3452.7840336134454,3452.7840336134454,3452.7840336134454,3477.3661157024794,3449.1754098360657
836,2435.804022988506,2435.804022988506,2435.804022988506,2422.9314285714286,2427.681818181818,2427.681818181818,2427.681818181818,2414.8920903954804,2414.8920903954804,2424.5525139664805,2423.3050000000003,2410.657458563536
837,1747.2069767441862,1738.613076923077,1738.613076923077,1726.3625954198474,1729.205223880597,1740.1,1740.1,1718.6861313868612,1711.4420289855072,1721.5714285714287,1721.5714285714287,1710.4333333333334
838,1534.1260273972603,1553.970909090909,1548.70407239819,1542.5175675675678,1538.2183035714286,1554.1765486725665,1554.1765486725665,1548.0251101321587,1543.771615720524,1553.507391304348,1553.507391304348,1547.3796536796538
839,1372.6407407407407,1372.6407407407407,1372.6407407407407,1375.8268382352942,1373.6273722627739,1373.6273722627739,1373.6273722627739,1365.2047101449275,1369.7831541218638,1369.7831541218638,1369.7831541218638,1365.2896428571428
840,3212.978861788618,3212.978861788618,3212.978861788618,3198.0904,3224.907874015748,3224.907874015748,3224.907874015748,3213.320930232558,3239.0870229007637,3239.0870229007637,3219.0939393939398,3195.8872180451126
841,3242.4976470588235,3249.2666666666664,3249.2666666666664,3231.453488372093,3231.453488372093,3246.9540229885056,3246.9540229885056,3221.422159090909,3211.1316384180795,3215.900561797753,3215.900561797753,3199.2033519553074
842,2631.436559139785,2631.436559139785,2650.251063829787,2623.9147368421054,2598.415625,2652.277319587629,2652.277319587629,2621.6858585858586,2597.229,2648.969306930693,2648.969306930693,2625.2303921568628
843,3662.6725806451614,3662.6725806451614,3662.6725806451614,3637.5590425531914,3657.6811518324607,3657.6811518324607,3657.6811518324607,3628.722797927461,3633.110824742268,3626.1505102040815,3626.1505102040815,3608.3426395939086
844,1613.6313725490195,1613.6313725490195,1613.6313725490195,1598.8466019417476,1615.6304761904762,1615.6304761904762,1615.6304761904762,1601.2858490566036,1607.9477064220182,1607.9477064220182,1607.9477064220182,1594.079090909091
845,2991.4031746031746,2991.4031746031746,2991.4031746031746,2946.10625,3004.4430769230767,3004.4430769230767,3004.4430769230767,2960.5318181818184,3016.9119402985075,2983.5750000000003,2983.5750000000003,2941.6347826086953
846,4085.4083743842366,4085.4083743842366,4067.342647058824,4047.920975609756,4076.2223300970877,4076.2223300970877,4065.226086956522,4046.0942307692308,4073.9980861244017,4073.9980861244017,4073.9980861244017,4028.7759433962265
847,1663.488671875,1663.488671875,1663.488671875,1657.382879377432,1664.8586872586873,1664.8586872586873,1664.8586872586873,1658.835769230769,1666.2148854961831,1666.2148854961831,1666.2148854961831,1655.9734848484848
848,2629.580952380952,2629.580952380952,2629.580952380952,2576.793023255814,2576.793023255814,2576.793023255814,2576.793023255814,2524.8204545454546,2524.8204545454546,2524.8204545454546,2656.35,2606.831914893617
849,1724.1056410256408,1724.1056410256408,1724.1056410256408,1715.670918367347,1725.6439393939395,1725.6439393939395,1725.6439393939395,1717.3517587939698,1727.1592039800994,1719.5,1717.384236453202,1709.278431372549
850,2871.419117647059,2871.419117647059,2871.419117647059,2834.6710144927533,2843.1071428571427,2843.1071428571427,2843.1071428571427,2806.843661971831,2806.843661971831,2879.6041095890414,2896.095945945946,2859.474666666667
851,1591.1106463878325,1591.1106463878325,1591.1106463878325,1587.2569811320755,1587.2569811320755,1595.9591760299625,1592.242910447761,1586.6814126394052,1585.2483394833948,1590.8099264705882,1590.8099264705882,1585.2553113553115
852,2978.317261904762,2978.317261904762,2976.6704142011836,2960.6258823529415,2953.3104651162794,2976.672832369942,2964.482285714286,2949.130681818182,2932.905027932961,2923.277777777778,2932.3204419889503,2917.5543956043957
853,2744.6901785714285,2744.6901785714285,2744.6901785714285,2721.637168141593,2735.3189655172414,2735.3189655172414,2735.3189655172414,2713.1529914529915,2742.831092436975,2726.5908333333336,2713.9743801652894,2692.8811475409834
854,2141.801503759398,2141.801503759398,2141.801503759398,2127.231343283582,2139.205882352941,2139.905109489051,2139.905109489051,2114.1611510791367,2125.8964539007093,2126.6647887323948,2126.6647887323948,2113.416083916084
855,1597.640322580645,1592.187951807229,1592.187951807229,1586.3052,1588.7661354581674,1595.5805555555555,1595.5805555555555,1589.7703557312254,1592.1885826771654,1598.909411764706,1598.909411764706,1588.668093385214
856,2606.6357142857146,2606.6357142857146,2606.6357142857146,2562.7982456140353,2562.7982456140353,2562.7982456140353,2562.7982456140353,2520.4068965517245,2520.4068965517245,2604.806779661017,2604.806779661017,2564.375
857,2508.2447368421053,2508.2447368421053,2508.2447368421053,2472.235897435897,2500.853164556962,2488.9175,2488.9175,2459.8876543209876,2437.9626506024097,2454.469411764706,2454.469411764706,2409.231034482759
858,2077.716459627329,2077.716459627329,2077.716459627329,2071.5773993808048,2066.9769938650306,2075.974006116208,2077.449695121951,2071.419756838906,2069.0244712990934,2072.3685628742514,2072.3685628742514,2066.3874626865672
