"id","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
1305,0.4148797920727745,0.3387096118209677,0.2700946657117339,0.3931888544891641
5011,0.3611015556319994,0.3224624025429699,0.2657999306211071,0.34984520123839014
965,0.4070442992011619,0.5886466733908484,0.6696696281796835,0.368421052631579
3837,0.39244352711844976,0.5887016326968503,0.6696709943463831,0.37151702786377705
1449,0.3671023965141612,0.523461249435425,0.6379468903368444,0.3436532507739938
3361,0.3899399915911784,0.774193663758436,0.8705303039858402,0.3560371517027864
33,0.4436035622826129,0.5886467964418468,0.6696696283572074,0.4024767801857585
950,0.4019990062301724,0.02370489833710543,0.0058368876850475315,0.3746130030959752
2510,0.31206283683063873,0.5241859189925655,0.6379860747409403,0.2910216718266254
6051,0.3599548981385927,0.8952906175008061,0.955088092662522,0.32198142414860687
389,0.30474333983105917,0.14528729768860482,0.09042335104338795,0.2910216718266254
730,0.36234376791652334,0.8836124821919767,0.9518205240186588,0.35913312693498456
2894,0.37392500859993116,0.26410539659488097,0.23491540765306418,0.3746130030959752
3319,0.3087757520162061,0.2741935481542519,0.23840974498298784,0.281733746130031
10451,0.3492718724916868,0.7741935483870968,0.8705303038115674,0.3065015479876161
721,0.44618354164277796,0.5808971771847034,0.6681041964617284,0.46749226006191946
1694,0.4413102472957994,0.9029225973725062,0.9566458453691693,0.4055727554179567
1106,0.3680197225088866,0.695950475310977,0.7507399482084876,0.368421052631579
172,0.28611015556319996,0.25856854792143547,0.23415055016053143,0.26315789473684215
1337,0.30890525546603076,0.77418568057399,0.8705302321964606,0.29503105590062106
3920,0.4817029786743072,0.39894500045614856,0.3239473557921826,0.47515527950310554
3011,0.4803953618060497,0.5887096755548888,0.6696710666724249,0.47515527950310554
2592,0.3464992404284368,0.2741935483798208,0.2384097449830096,0.35403726708074534
146,0.4044958944676269,0.8387077085287948,0.9022152149152005,0.4130434782608695
2576,0.33421148779878085,0.37903633388499436,0.31867274782886734,0.3416149068322981
3195,0.2719073899582717,0.5161369075288114,0.6364087181771672,0.28881987577639756
8073,0.2186412322366017,0.5158925063594926,0.6363905769453359,0.2360248447204969
2082,0.2992519662327173,0.7585682969882093,0.8662711085015002,0.3074534161490683
4463,0.4335134511470492,0.7741933099685177,0.8705303033322582,0.4503105590062112
160,0.2602542161029171,0.5163810479209807,0.6364192756655668,0.2795031055900621
2020,0.3796319443109052,0.5241935483871003,0.6379861458767377,0.38198757763975155
117,0.38741995654096884,0.5085686677125779,0.6337269512306547,0.40372670807453415
3509,0.3388073764975098,0.5241935404563047,0.6379861458734486,0.3726708074534162
7607,0.248985635444109,0.5007560481467628,0.6321600808431849,0.26708074534161486
151,0.36630483156285676,0.8230216733725448,0.8979545912920935,0.36448598130841126
1719,0.3733673884019272,0.7741859185269042,0.8705302326757107,0.3862928348909658
1827,0.4841624581567694,0.5887092005676304,0.6696710653699641,0.4922118380062306
7190,0.2982140438459008,0.024193309735687007,0.005865586568849168,0.3208722741433022
2951,0.28606257618854125,0.7741859189925584,0.8705302326757699,0.2959501557632399
3456,0.3534761324277781,0.27419354815426966,0.23840974498298806,0.3551401869158879
5952,0.23606354366208082,0.5808112702877828,0.6681024934568489,0.26168224299065423
1197,0.37247731274549645,0.8384025942293867,0.9022032286913806,0.36760124610591904
1689,0.3703101720167954,0.7739494075330213,0.8705197463231088,0.39875389408099693
3575,0.3504189160426462,0.5647838961693525,0.6638163034103589,0.34267912772585674
3323,0.35924227472378634,0.5887096771846465,0.6696710666728403,0.3489096573208723
2649,0.23697296878930363,0.5163810483870968,0.636419275665626,0.25233644859813087
6930,0.3780306108627929,0.5261944036709216,0.6381994438178047,0.36137071651090347
2691,0.6715040343646601,0.9999950778099799,0.9999999700874103,0.6978193146417446
1107,0.4038041059577021,0.8362677943321946,0.901974472252006,0.4080996884735203
2428,0.4224182968595809,0.33870943149193056,0.2700946652965923,0.39252336448598135
8475,0.21021265068400374,0.5161366616601064,0.6364087176946285,0.2461059190031153
1091,0.6299220216327084,0.8387096774193549,0.9022152246076917,0.67601246105919
2907,0.2929509877904839,0.2663810330202738,0.23684287476305999,0.33333333333333337
2302,0.2592442096708655,0.27370479005913184,0.23838104545111805,0.28971962616822433
1487,0.2887328031578337,0.5803453927078628,0.6680740584246714,0.30841121495327106
4414,0.2659778255064724,0.758568548263288,0.8662711089891344,0.2990654205607477
3157,0.24964687215804648,0.5163734189852895,0.6364192045298283,0.2679127725856698
1410,0.34707145759563474,0.5806451612903225,0.6680935673549551,0.34267912772585674
1146,0.20928738317757012,0.016129031792403214,0.004288087730214052,0.26875000000000004
750,0.37139797507788164,0.5806451612903225,0.6680935673549551,0.375
2150,0.49509345794392523,0.8387001387553378,0.9022151438442708,0.509375
8564,0.217464953271028,0.0786290322580645,0.03575951720940285,0.24687499999999996
10940,0.2716316199376947,0.5004888964035855,0.632149258546782,0.303125
10440,0.26183800623052955,0.5161290322580645,0.6364086465588308,0.29374999999999996
10036,0.4902647975077882,0.9909274193548387,0.9983439616157022,0.5125
861,0.2901285046728972,0.5805897941031835,0.6680922000008034,0.30625
9337,0.3636682242990654,0.8302790709592096,0.9006129111207787,0.36250000000000004
1234,0.462363707165109,0.5808895477917655,0.6681041253259309,0.46562499999999996
7774,0.40913161993769476,0.1275660605940243,0.08579286098622607,0.40937500000000004
1079,0.3190225856697819,0.7661290322618197,0.8689528044936605,0.35624999999999996
1547,0.4554127725856698,0.3308969387661189,0.26852779508869107,0.46875
3863,0.45105140186915893,0.9029737903225806,0.9566482191410409,0.44999999999999996
3480,0.41031931464174454,0.7095514108246608,0.7542182015612966,0.44375
1705,0.3699376947040498,0.7736973988580977,0.8705015339674292,0.384375
3310,0.3559968847352025,0.5241859189921105,0.6379860747409403,0.39375000000000004
6715,0.24195872274143304,0.5161290322434997,0.6364086465588303,0.275
2671,0.3870132398753894,0.5806451612903207,0.6680935673549551,0.4125
3255,0.7019665109034268,0.7096774193548387,0.7542221117912238,0.740625
3028,0.40214174454828655,0.580834165696406,0.66810275796532,0.43125
3751,0.4151285046728972,0.7664915478350421,0.8689671499794291,0.40937500000000004
2802,0.3124221183800623,0.08056880557729373,0.03597138629321861,0.37187499999999996
2695,0.26041666666666663,0.516129032017723,0.6364086465587931,0.3125
2849,0.4985786604361371,0.8308971769518763,0.9006483543965207,0.5125
2987,0.27065809968847354,0.5161290317848926,0.6364086465587714,0.31562500000000004
857,0.516588785046729,0.5808361417974435,0.6681027676610032,0.540625
3042,0.3857476635514019,0.524185918763483,0.6379860747409185,0.39375000000000004
7133,0.43711059190031154,0.3387076950842338,0.2700946560782448,0.45625000000000004
34,0.3442951713395639,0.3222735005040358,0.2657945820672454,0.38125
2282,0.22624610591900307,0.503906496109501,0.6326969786487704,0.27812499999999996
699,0.4355919003115265,0.5724509417890468,0.6653762341992644,0.428125
837,0.2707288401253919,0.7580645161217563,0.8662422160812941,0.3040752351097179
8759,0.453487460815047,0.07636863198275323,0.033832192012346884,0.4263322884012539
8489,0.3456112852664577,0.77419366340498,0.8705303039857948,0.3448275862068966
153,0.33965517241379306,0.7580647694487765,0.8662422169136614,0.35423197492163006
3408,0.4243534482758621,0.8228232978402982,0.8979452692295946,0.432601880877743
1602,0.3091496865203762,0.5041587581147489,0.632707608584719,0.3479623824451411
2958,0.42245297805642634,0.8230694032465851,0.8979558364092883,0.45141065830721006
3268,0.38277821316614424,0.774185918985286,0.8705302326757698,0.4043887147335423
1831,0.3686716300940439,0.07258064516128848,0.033262420114031244,0.4012539184952978
854,0.30466300940438873,0.5163810409360614,0.6364192756623963,0.27899686520376177
1811,0.3475117554858934,0.06281311282762025,0.031483487451920755,0.3573667711598746
517,0.35317398119122256,0.5647681456401521,0.6638161087315366,0.35423197492163006
1440,0.2734521943573668,0.016381048372544837,0.00429871683706784,0.2727272727272727
39,0.2689851097178684,0.5002520166022115,0.6321311879354121,0.28840125391849525
1404,0.24028213166144197,0.5080568792914384,0.6336979870074377,0.23510971786833856
3822,0.38454153605015673,0.3225963197408219,0.26580677265365626,0.36363636363636365
3505,0.3259992163009404,0.023949407529269218,0.005855029559721392,0.3040752351097179
1804,0.4530368338557994,0.6376637895126853,0.7198569339733025,0.42946708463949845
467,0.33274186234498526,0.7663810483870968,0.8689634336004556,0.30503144654088055
2617,0.34364464423020047,0.2741933099685172,0.23840974450370056,0.37735849056603776
4437,0.4209696181068985,0.20967729624186582,0.12210155278513901,0.4056603773584906
8982,0.32414581731432734,0.01838184976339763,0.004512014718387913,0.3176100628930818
1453,0.3618225192720964,0.5848034195026564,0.6686806157961135,0.32704402515723274
3977,0.5569487983281087,0.15321817659142212,0.09199406034859214,0.5691823899371069
4511,0.4049801857218903,0.33815815372227287,0.27006452857767393,0.37735849056603776
27,0.42355237475601826,0.7738312752016129,0.870505515812463,0.389937106918239
10227,0.47834230397665656,0.4521169354838106,0.3519640153929836,0.42452830188679247
1052,0.46889848386269983,0.8326022241625093,0.9010021181505563,0.4339622641509434
228,0.3705762898996471,0.838709138589153,0.9022152232394275,0.3459119496855346
3171,0.34011553399972394,0.6452872979214281,0.7225439098719675,0.35534591194968557
3618,0.3108968671753317,0.5241935479214355,0.6379861458766787,0.27987421383647804
1016,0.3217405019617121,0.5163810483870968,0.636419275665626,0.30503144654088055
3237,0.37392615518917527,0.5241931865646351,0.6379861447480675,0.3943217665615142
15,0.4400928516159752,0.8915070564516093,0.9545155586990722,0.444794952681388
7769,0.2796063726365494,0.14527180070582846,0.09042315719695482,0.3028391167192429
1485,0.23413288891534234,0.016381047921435465,0.00429871683700922,0.24921135646687698
2613,0.43211713588476874,0.5808342349125944,0.668102758033879,0.43533123028391163
1896,0.3150209312937722,0.7762096007506976,0.8707437950544537,0.35962145110410093
2201,0.3391663194651112,0.5808339347356728,0.6681027574892405,0.35331230283911674
3535,0.39317104140626546,0.2741935479251907,0.23840974498295064,0.41009463722397477
1120,0.2952205225879412,0.5163810483870968,0.636419275665626,0.3217665615141956
5387,0.3898775866515882,0.5867565524193457,0.6694590138490462,0.3911671924290221
235,0.4158048157169668,0.8387096158919796,0.9022152245423842,0.4177215189873418
3701,0.33033182925368365,0.2741930713171079,0.23840974368009038,0.3607594936708861
4013,0.3421914307391287,0.7739494003115162,0.8705197463199009,0.3892405063291139
7011,0.379746835443038,0.32232906740008405,0.2657959501917452,0.40506329113924056
4059,0.6350477179251688,0.8387096774193549,0.9022152246076917,0.6803797468354431
4659,0.3504572135926207,0.0025277159531944537,0.0002424552869625396,0.39556962025316456
1816,0.39933314698718203,0.5730216733870968,0.6654104333572642,0.40506329113924056
4543,0.4631433933634149,0.7762096774120718,0.8707437951285617,0.44303797468354433
1981,0.3609192189434173,0.7741935479214284,0.8705303038115082,0.3924050632911392
1516,0.40554246695683427,0.774185918523149,0.8705302326757106,0.44303797468354433
2132,0.41838038573653313,0.5887092005817276,0.6696710653699645,0.3987341772151899
678,0.332807570977918,0.7741935483870968,0.8705303038115674,0.3512658227848101
2427,0.34722277682386293,0.7756598151979908,0.8707136667274672,0.38291139240506333
8566,0.3800063890109012,0.7781037357862177,0.8711067494961112,0.39556962025316456
2793,0.4237511480253964,0.7761466733871003,0.8707423566353832,0.4493670886075949
2623,0.3680269935710577,0.5806530365615223,0.6680936389732915,0.3607594936708861
2479,0.2860879287625284,0.5163810483870968,0.636419275665626,0.2974683544303798
492,0.3721598849978037,0.8367489227826628,0.9020031006480564,0.3607594936708861
8041,0.22058060136565105,0.016443275031823967,0.004300153482659219,0.25
799,0.9335143553088687,1.0,1.0,0.8829113924050633
11135,0.2294453539911352,0.0161366691032937,0.004288158869300118,0.2816455696202531
1468,0.4217745477778222,0.7741935483763001,0.870530303811567,0.44620253164556967
3972,0.2911592061653955,0.5161291511073115,0.6364086467351073,0.3386075949367089
624,0.36183763926047197,0.0064913654375178265,0.0008212849817050838,0.38291139240506333
3483,0.45288326300984527,0.5241936714416199,0.637986146054262,0.4666666666666667
616,0.3623267028330319,0.774193302281351,0.8705303033290067,0.39682539682539686
4260,0.36469760900140646,0.5163810483868694,0.636419275665626,0.38095238095238093
931,0.23325296363271042,0.5161285554209059,0.6364086452559332,0.292063492063492
102,0.34414305806710865,0.5005063087666141,0.6321494620236797,0.42539682539682544
540,0.3521800281293952,0.07869585092938047,0.03576098187197585,0.34285714285714286
2660,0.31516978099256576,0.3850214500090541,0.31988195111188444,0.39682539682539686
4287,0.4205746433594535,0.3225805855566455,0.2658065779839933,0.4634920634920635
3551,0.3368696001607394,0.7585609185118865,0.8662710378532912,0.3555555555555555
2072,0.40677114727747643,0.25819052419354827,0.2341255674826046,0.419047619047619
4119,0.33408148822161565,0.5683612917294545,0.6643804701000082,0.3694267515923567
1345,0.31754119906986145,0.5647679067408335,0.6638161082521679,0.3439490445859873
2052,0.2977656455363462,0.5080645161290358,0.6336980581464646,0.3152866242038217
2824,0.28858558285309877,0.7580645161290323,0.8662422160812943,0.3121019108280255
1565,0.2641593367708017,0.7578203755040323,0.8662316585928573,0.2866242038216561
1767,0.22903649782630675,0.00025201612902492343,1.0629106795168042e-05,0.2579617834394905
1051,0.3901324436356284,0.20929939562672417,0.12207937893179854,0.3885350318471338
2140,0.3518147811141442,0.2580646391837754,0.2341216574302607,0.35350318471337583
2050,0.25809321605499946,0.5002520166097149,0.6321311879354123,0.2547770700636943
3927,0.35223940956425037,0.7580645166097184,0.8662422160813539,0.33757961783439494
2276,0.4397735314932767,0.5808971768954858,0.6681041964616881,0.4554140127388535
126,0.38790819937316756,0.7522838863883503,0.8648890318623329,0.3821656050955414
838,0.8187240926094429,0.967741935483871,0.9883437690439604,0.8121019108280254
2667,0.5227176220806794,0.6532257990010323,0.7241146903097768,0.5318471337579618
2859,0.45117783843898496,0.9637453210489276,0.9877656188226984,0.4140127388535032
1789,0.8031746031746032,0.967741935483871,0.9883437690439604,0.802547770700637
3264,0.5095136993226166,0.6493195564516058,0.7235382709753544,0.5159235668789809
419,0.4584359292647687,0.33870967741753577,0.270094665779134,0.4249201277955271
1217,0.3958405404855416,0.7741935332568599,0.8705303038027669,0.4153354632587859
3892,0.4307604647850064,0.523949530351186,0.6379755885657659,0.4440894568690096
2345,0.4457581245802894,0.5808969390007758,0.668104195982441,0.402555910543131
198,0.3602897783927881,0.7741935481542661,0.8705303038115456,0.3865814696485623
5256,0.440568974990334,0.6316780673484679,0.7184982052395226,0.42172523961661346
40,0.3431757595490528,0.27346112627199015,0.2383704892655787,0.3258785942492013
397,0.42042286481756574,0.20589711589203774,0.12153185243663378,0.3993610223642172
3146,0.38418021611281816,0.7739494077475484,0.87051974632313,0.3482428115015974
2180,0.9160782238863678,1.0,1.0,0.8690095846645367
287,0.4933762031704686,0.8387096774174773,0.9022152246076917,0.48562300319488816
259,0.39085488695793735,0.2741935483871003,0.2384097449830097,0.3801916932907349
354,0.4126289656295151,0.5887096158919796,0.6696710666075545,0.38338658146964855
1666,0.38250593921520437,0.7739341487435041,0.8705195529559631,0.3782051282051282
1133,0.44718194478577866,0.3386314145980378,0.2700930339188097,0.4455128205128205
3225,0.2728762185631195,0.14528729792119388,0.09042335104341004,0.28525641025641024
1123,0.3498197755386254,0.5163810483866438,0.636419275665626,0.3717948717948718
542,0.5607438355042189,0.653221988029057,0.724114664142421,0.5673076923076923
1495,0.2718931760465306,0.5163810483870968,0.636419275665626,0.27243589743589747
1381,0.513086753502089,0.15310373602269756,0.09199024760149455,0.5256410256410257
2582,0.23881789137380194,0.5163729419225767,0.636419203226909,0.2467948717948718
4470,0.3842672237240927,0.8874782593014999,0.9523957682395731,0.3653846153846154
2435,0.34904153354632583,0.27808833938879907,0.23898599711413449,0.34294871794871795
2250,0.3128532809043991,0.7741935479251905,0.8705303038115083,0.33333333333333337
3086,0.373269435569755,0.7743157416378182,0.8705341878720299,0.3846153846153846
4079,0.29063242401900546,0.02419306553225964,0.0058655857424332325,0.28525641025641024
340,0.3272507577619399,0.6452872979214284,0.7225439098719676,0.34294871794871795
841,0.3050503809289752,0.5007560481542661,0.6321600808431851,0.3237179487179487
520,0.4677643974768575,0.5806301481432256,0.6680933744703108,0.4807692307692307
3371,0.40562791840747114,0.9030996829029858,0.956654937716175,0.3942307692307693
2269,0.4369419185713116,0.5183971750910483,0.6366327669821242,0.4455128205128205
2867,0.39643237486687966,0.08870961758187756,0.037550507779415154,0.41025641025641024
3640,0.34673097534833874,0.7585683099685194,0.8662711085098391,0.35048231511254024
107,0.2832673757111056,0.524193548386642,0.6379861458767377,0.2990353697749196
3354,0.24694945997196804,0.5161366614272758,0.6364087176945911,0.2765273311897106
743,0.5330612581416441,0.9032258064513855,0.9566588482478361,0.527331189710611
243,0.38882018303240173,0.7098028909684568,0.7542288293003857,0.382636655948553
3687,0.41800643086816724,0.5711220007750277,0.6651997382548674,0.42443729903536975
1984,0.40250638964465335,0.3382211575178864,0.27006596707083075,0.405144694533762
73,0.36573501525270014,0.8387096767204061,0.9022152246076107,0.35048231511254024
4255,0.32883997031907,0.0027702678933325675,0.0002530037039979449,0.3311897106109325
4173,0.5518179569626516,0.5887091404532281,0.6696710653050348,0.5755627009646302
3352,0.3857078077335312,0.8387093772405734,0.9022152240630532,0.38585209003215437
2700,0.30655866106026874,0.7741935483870968,0.8705303038115674,0.3247588424437299
7965,0.2554002803198945,0.5236821403018586,0.6379571826654913,0.3022508038585209
2318,0.310268777310578,0.8367564908919796,0.9020031717185684,0.3215434083601286
3948,0.21337290790666996,0.26638103277993297,0.2368428747630379,0.270096463022508
648,0.2765891664605491,0.7741935481467586,0.8705303038115455,0.315112540192926
462,0.2925838898507709,0.016129154847150162,0.004288087907737936,0.3472668810289389
3243,0.4313010140984418,0.15297379778066478,0.09198350238088326,0.4662379421221865
8625,0.26337703025805914,0.5879161512148279,0.6696303820862086,0.24437299035369775
3688,0.35124495011954815,0.08064516082465945,0.03597300852633811,0.3536977491961415
5984,0.37458769837153827,0.08064516129032251,0.03597300852639729,0.3774193548387097
3326,0.5020848459703351,0.8971773001455492,0.9552948400705956,0.4903225806451613
3091,0.3271652318224251,0.5806450992972898,0.6680935672895885,0.35806451612903223
3548,0.474432112851364,0.7743195562187818,0.8705342140414136,0.4935483870967742
2457,0.33925941292397055,0.5183893014477836,0.636632695364203,0.3548387096774194
998,0.3279120423192615,0.5163808025179335,0.6364192751830872,0.34838709677419355
321,0.4459495902914635,0.7704054383981469,0.8695436915528468,0.48064516129032253
626,0.2962140856757598,0.06495715726181972,0.031712375210799726,0.3516129032258064
2738,0.2617985686132144,0.016129017356903308,0.004288087721494249,0.3129032258064516
1947,0.34956954672751794,0.5241935483870896,0.6379861458767377,0.3774193548387097
519,0.2984130276942226,0.7661290324763468,0.8689528044936818,0.3548387096774194
2549,0.33656259724095006,0.33064510698820015,0.26851716639911194,0.367741935483871
1809,0.2311378487708744,0.5161290173569033,0.6364086465500519,0.2870967741935484
8957,0.4677730525879058,0.7721774005969065,0.8697466253681996,0.45483870967741935
2665,0.4023441551706255,0.5221772981663715,0.6372024672665721,0.3709677419354839
1114,0.4312000829789441,0.024173763490033973,0.005865346933623616,0.4354838709677419
2271,0.4130899284306607,0.774193071553239,0.8705303025086699,0.43870967741935485
914,0.3317913079556063,0.08083417315381136,0.03598219913999212,0.3709677419354839
10906,0.4304117830100612,0.7072341051012969,0.7539813511111819,0.4193548387096774
9656,0.20912768385022296,0.0006261025705538437,3.277679080038176e-05,0.2129032258064516
3660,0.3945026449538429,0.7070508772327053,0.753976038250094,0.38064516129032255
196,0.2649725132247692,0.5161290322580645,0.6364086465588308,0.3096774193548387
3218,0.3981744632299554,0.5652569181627535,0.6638448082721261,0.42258064516129035
787,0.4433564982885593,0.8387017480788728,0.9022151529272774,0.4354838709677419
3820,0.26200601597344675,0.14503528179240321,0.09041272193661465,0.2967741935483871
3617,0.3348200394149985,0.5161290317886478,0.6364086465587715,0.3612903225806452
1941,0.5055907063582616,0.8306530290945723,0.9006377969048912,0.5193548387096774
1664,0.3796286692251841,0.5241860414645573,0.6379860749183972,0.37419354838709673
3370,0.38728347681775754,0.08064474562378299,0.03597300733567077,0.39677419354838706
4337,0.2911316253500674,0.3828261010351659,0.3196593504307954,0.3193548387096774
3938,0.40582524271844655,0.7581905241935448,0.8662461263111623,0.4142394822006472
2557,0.4312141142081637,0.8870966549842517,0.952370760341235,0.42071197411003236
1527,0.33414761457354625,0.13520659170008154,0.08734311566821074,0.3365695792880259
10670,0.31310157636496505,0.31281686959517796,0.2640276714920142,0.30097087378640774
1686,0.34011901033510805,0.8225100117345188,0.8979256272484424,0.36245954692556637
3309,0.3069840275602881,0.7585530511649028,0.8662709151426928,0.3042071197411004
3107,0.394487942373943,0.5178931451108262,0.6366038740747637,0.42071197411003236
8377,0.30723457563419976,0.06274628663255322,0.03148199707408106,0.37216828478964403
345,0.33899154400250553,0.570627519928401,0.6651709261187513,0.3495145631067961
3571,0.3358596930786094,0.8225176416097149,0.8979256983842995,0.3203883495145631
5991,0.31429167971604555,0.5085608966408237,0.6337268799065128,0.3074433656957929
498,0.3847374464975467,0.19172103199056312,0.11760813080623289,0.3851132686084142
10439,0.3137697045620629,0.5081826454449083,0.6337018967568459,0.3042071197411004
1128,0.35095521453178824,0.5085685483870968,0.6337269510543186,0.35922330097087374
1302,0.4809479068796325,0.7605846771283147,0.8664846003061181,0.4983818770226537
10788,0.40306921390541806,0.5667389205289096,0.6641806864631171,0.42071197411003236
4343,0.5041653617287818,0.9032258062187769,0.9566588482478143,0.459546925566343
2460,0.43914813654870033,0.7762096173490487,0.8707437950636353,0.41747572815533984
1931,0.30103391753877196,0.01613690752926611,0.004288159348609599,0.288961038961039
4385,0.4650107174379019,0.19417448594580367,0.11784903174454953,0.4415584415584416
1286,0.2817215147312234,0.26613666152151105,0.23683231680087047,0.26623376623376627
2972,0.41051990081116296,0.2152183751520148,0.12343664307705338,0.43181818181818177
1235,0.3600008405833649,0.2741933097354614,0.2384097445036788,0.3798701298701299
545,0.43088303282478035,0.7741936712090166,0.8705303039890698,0.38961038961038963
7449,0.47736729290127344,0.8876008063315596,0.952399653425409,0.4383116883116883
245,0.43208086411969904,0.26790848277478263,0.23702766666967912,0.4285714285714286
688,0.410856134157105,0.766369727346185,0.8689632665802314,0.38636363636363635
5927,0.36985668053629217,0.2740119272155188,0.23840062468159973,0.34090909090909094
173,0.3122346908754676,0.5786922134145918,0.6678815149451627,0.30519480519480524
604,0.46154331105787416,0.8363312747359445,0.9019769452915337,0.42207792207792205
10904,0.4663766654057916,0.838707354760939,0.9022152137898275,0.4253246753246753
6806,0.3997814483251376,0.5259042051806205,0.638187650361157,0.3831168831168831
6353,0.3076114823687639,0.27418591899211076,0.23840967384721223,0.288961038961039
7844,0.32137603496826794,0.14919735912931464,0.09141382808426313,0.30194805194805197
2419,0.2592779388895894,0.2659913494721915,0.23681779431500793,0.2727272727272727
1288,0.42960114319337617,0.8386466733870968,0.902213786114513,0.41233766233766234
10131,0.3471399151010801,0.3778348573398639,0.3183478572679448,0.38636363636363635
3003,0.549300214348758,0.8874196675867808,0.952390534429689,0.564935064935065
1952,0.3800907830034044,0.6452872981542661,0.722543909872005,0.3798701298701299
2989,0.48634052032110286,0.40321054696360015,0.32453809605205175,0.5032467532467533
1499,0.37405959736056826,0.7741933097354596,0.8705303033322365,0.35064935064935066
651,0.364539990753583,0.024178289598034253,0.0058653936810343366,0.35064935064935066
2739,0.4388933542028005,0.2741936714418437,0.23840974516053404,0.39413680781758953
3570,0.42613900757223233,0.7743195557531137,0.8705342140413544,0.39413680781758953
4237,0.5105334405008672,0.9676789780631022,0.9883423306073099,0.49185667752442996
426,0.30946740555861074,0.5158925133512402,0.6363905769485065,0.28013029315960913
4526,0.4693726468970769,0.8387096178001598,0.9022152245428239,0.4299674267100977
1621,0.28768137400059224,0.27394940729643547,0.23839918749451372,0.2964169381107492
344,0.2610516519311308,0.7583244075147,0.8662605515006893,0.2768729641693811
1359,0.6185752358390795,0.9032258064516129,0.9566588482478361,0.6547231270358307
290,0.27922077922077926,0.7585685483870965,0.8662711089891483,0.30944625407166126
437,0.35910994542916364,0.7739494096829493,0.8705197463235705,0.37459283387622155
1204,0.283937560810525,0.7737052671370968,0.8705016055825952,0.3127035830618893
1314,0.36513811920978045,0.5243195525916,0.6379900561054093,0.4039087947882736
66,0.34106772706121236,0.5241936675890961,0.6379861460530657,0.3876221498371335
3145,0.42017428825246417,0.774193667600028,0.8705303039878955,0.42345276872964166
3087,0.3283979863784424,0.5163734189852895,0.6364192045298283,0.3387622149837134
2588,0.3257963534836499,0.7741935483870968,0.8705303038115674,0.37133550488599354
2063,0.4248910698422099,0.8387091390548214,0.9022152232394867,0.4495114006514658
3129,0.4102753923600829,0.5183971769532383,0.6366327669825613,0.42019543973941365
597,0.32446380980582934,0.7741935483870968,0.8705303038115674,0.34853420195439744
956,0.4129827826896231,0.0802789578104588,0.03594819418360129,0.4332247557003257
4264,0.3850673820016606,0.838646434735687,0.902213785635182,0.4248366013071896
3223,0.34316918949990416,0.5100253392672727,0.6339102332724638,0.3856209150326797
884,0.4738668540163079,0.39870538972618597,0.32392926180025117,0.4934640522875817
10663,0.20544591343594987,0.5163810409365162,0.6364192756623963,0.2222222222222222
2306,0.27184858742628426,0.5881583921370968,0.6696409299507111,0.2875816993464052
3345,0.4029081773860467,0.6530961030081462,0.7241107352930742,0.4183006535947712
737,0.40835834876838906,0.7756581388173565,0.8707136579183229,0.42156862745098034
1970,0.34261565646888503,0.5808892499943237,0.6681041247817758,0.33333333333333337
1673,0.4503842796619191,0.7782218686850484,0.8711106070321654,0.48039215686274506
2504,0.3474271358923591,0.580897177361138,0.6681041964617472,0.32352941176470584
3918,0.4646058206127185,0.5887096771865241,0.6696710666728403,0.4248366013071896
2980,0.37810563964999677,0.7741930715500558,0.8705303025086698,0.41503267973856206
358,0.3379744949011092,0.7741935483868694,0.8705303038115674,0.3366013071895425
903,0.40669774967533157,0.7762020480154426,0.8707437239927642,0.39869281045751637
3380,0.477358370058121,0.5887096699701969,0.6696710666696325,0.4607843137254902
2128,0.4009495220455175,0.8286366616565715,0.9004243051085877,0.42156862745098034
3039,0.1686572566051393,0.5161290317924032,0.6364086465587716,0.2287581699346405
1680,0.24446999212279918,0.5161290322580663,0.6364086465588308,0.28104575163398693
2305,0.3851099614655852,0.8307081653225806,0.9006401970264739,0.4084967320261438
391,0.39000659981690833,0.7096163803531279,0.7542206829893398,0.3529411764705882
1762,0.27176342849843516,0.516380802277596,0.6364192751830652,0.30065359477124187
1588,0.26297076919801576,0.6450355206766436,0.7225332812445407,0.3137254901960784
61,0.3217091396819314,0.7583244077548137,0.8662605515007112,0.36274509803921573
183,0.28561020036429874,0.7661290322580645,0.8689528044936604,0.31803278688524594
2476,0.4733954784099432,0.5243116809548639,0.6379899844882476,0.5049180327868852
365,0.3113682631522554,0.6450429116526031,0.7225333519010291,0.34098360655737703
3196,0.3750348226722383,0.3386485800297341,0.27009323691305775,0.4065573770491804
347,0.3282974391942569,0.08008432964756773,0.03594271422647921,0.34098360655737703
1877,0.32962605807350265,0.5805897868856538,0.6680921999975957,0.36721311475409835
180,0.3548269581056467,0.0806451031277402,0.03597300846222662,0.3737704918032787
1225,0.42655094824815176,0.7662550403225677,0.8689567147235284,0.4360655737704918
2928,0.3638058502089361,0.5163803328910201,0.6364192738833971,0.4065573770491804
3825,0.6800814314796957,0.709662041596828,0.7542219182477718,0.6754098360655738
2813,0.4296582020786457,0.5241972472548583,0.637986171744291,0.4229508196721311
1605,0.25241615771991854,0.2540283240414375,0.23312446115661611,0.26885245901639343
1792,0.4855459123540127,0.7762094385351002,0.8707437946491935,0.5016393442622951
1604,0.38124933033322617,0.5647681451540141,0.6638161087314769,0.4229508196721311
