"id","churnBinario","churnSimples","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
2167,0,0.1666666667,0.0690021231,0.6250152588,0.7176689671,0.07801418439716312
47,0,0.1282051282,0.0401763841,0.1250152588,0.0855484082,0.03546099290780147
26,0,0.141025641,0.0632043116,0.1250762958,0.085549837,0.049645390070921946
657,0,0.1282051282,0.039114813,0.1250000019,0.0855482149,0.03546099290780147
747,0,0.1538461538,0.0556099951,0.1250152588,0.0855484082,0.06382978723404253
3850,0,0.1217948718,0.0386248571,0.1250152588,0.0855484082,0.028368794326241176
5366,0,0.2243589744,0.1215907235,0.5000000009,0.6321205588,0.14184397163120566
1701,0,0.1474358974,0.0740650008,0.6250152588,0.7176689671,0.05673758865248224
11021,0,0.1025641026,0.0138004246,0.0,0.0,0.007092198581560294
3600,0,0.141025641,0.0476890413,0.1250610352,0.0855496437,0.049645390070921946
3613,0,0.1858974359,0.0836191409,0.6250152588,0.7176689671,0.099290780141844
3166,0,0.1346153846,0.0284991017,0.0,0.0,0.04255319148936165
3792,0,0.1666666667,0.0694104197,1.52588e-05,1.934e-07,0.07801418439716312
523,0,0.1730769231,0.0676955741,0.125,0.0855482149,0.08510638297872342
3808,0,0.1153846154,0.0292340356,0.125,0.0855482149,0.021276595744680882
541,0,0.1730769231,0.0739016822,0.1250610352,0.0855496437,0.08510638297872342
1401,0,0.1730769231,0.0685938266,0.625,0.7176687737,0.08510638297872342
1023,0,0.2628205128,0.1775273559,0.0010375977,7.94387e-05,0.18439716312056742
3683,0,0.2115384615,0.1101584191,0.0,0.0,0.12765957446808507
3220,0,0.2435897436,0.1389841581,1e-10,0.0,0.16312056737588654
1912,0,0.2307692308,0.13277805,0.6252594013,0.7176795246,0.1428571428571429
238,0,0.2179487179,0.1185693288,0.1253204364,0.0855603945,0.12857142857142856
1779,0,0.1474358974,0.0454842398,0.0,0.0,0.050000000000000044
5481,0,0.1346153846,0.0373999673,0.0,0.0,0.0357142857142857
3113,0,0.1666666667,0.0599379389,0.5,0.6321205588,0.0714285714285714
942,0,0.1282051282,0.0497305243,0.0625,0.0314714295,0.02857142857142858
3035,0,0.1153846154,0.0240078393,0.0,0.0,0.014285714285714235
2616,0,0.1538461538,0.0680222113,0.125,0.0855482149,0.05714285714285716
3221,0,0.1730769231,0.066389025,1.52588e-05,1.934e-07,0.07857142857142863
2137,0,0.1474358974,0.0560182917,0.5,0.6321205588,0.050000000000000044
3891,0,0.1923076923,0.1101584191,1.192e-07,2e-10,0.09999999999999998
2771,0,0.1666666667,0.0793728564,0.5000000298,0.6321205589,0.0714285714285714
9236,0,0.1217948718,0.030377266,0.0,0.0,0.021428571428571463
978,0,0.1923076923,0.0906418422,7.62958e-05,1.6222e-06,0.09999999999999998
2417,0,0.1602564103,0.0792095378,0.1250000019,0.0855482149,0.06428571428571428
552,0,0.1474358974,0.029070717,0.0,0.0,0.050000000000000044
274,0,0.1538461538,0.069737057,0.5,0.6321205588,0.05714285714285716
8212,0,0.1602564103,0.0685938266,0.0012208223,8.85675e-05,0.06428571428571428
3868,0,0.2243589744,0.1254287114,0.0003204364,1.21797e-05,0.13571428571428568
9869,0,0.1474358974,0.054303446,0.0,0.0,0.050000000000000044
1875,0,0.2628205128,0.1560509554,0.0003204364,1.21797e-05,0.1785714285714286
3477,0,0.1987179487,0.0992977299,7.62958e-05,1.6222e-06,0.1071428571428571
3053,0,0.1538461538,0.0762698024,6.10445e-05,1.4288e-06,0.05714285714285716
1057,0,0.1987179487,0.1122815613,0.1250763033,0.085549837,0.1071428571428571
1513,0,0.1217948718,0.035521803,1.9e-09,0.0,0.021428571428571463
6030,0,0.1602564103,0.091621754,0.00122118,8.85687e-05,0.06428571428571428
3306,0,0.1666666667,0.0995427078,0.5000000093,0.6321205588,0.0714285714285714
1761,0,0.1538461538,0.0706353095,6.1037e-05,1.4288e-06,0.05714285714285716
3407,0,0.2179487179,0.1764657847,0.0009846718,7.80823e-05,0.12857142857142856
162,0,0.2371794872,0.1403723665,0.1250152905,0.0855484083,0.15000000000000002
815,0,0.1987179487,0.1053405194,7.63033e-05,1.6222e-06,0.1071428571428571
1305,0,0.1474358974,0.0695737384,1.52607e-05,1.934e-07,0.050000000000000044
5011,0,0.1538461538,0.0839457782,0.0195465089,0.0048358075,0.05714285714285716
965,0,0.1730769231,0.1100767598,0.1253051832,0.0855602012,0.07857142857142863
3837,0,0.1538461538,0.0783929446,0.0003051758,1.19863e-05,0.05714285714285716
1449,0,0.1666666667,0.0921933693,0.0002441425,1.05575e-05,0.0714285714285714
3361,0,0.1602564103,0.091866732,0.5000152607,0.6321207522,0.06428571428571428
33,0,0.1923076923,0.1342479177,0.0003204644,1.21797e-05,0.09999999999999998
950,0,0.1858974359,0.1275518537,0.0003204737,1.21797e-05,0.09285714285714286
2510,0,0.1538461538,0.0823125919,0.1250762958,0.085549837,0.05714285714285716
6051,0,0.1474358974,0.0633676302,3.17e-08,0.0,0.050000000000000044
389,0,0.1538461538,0.0789645599,0.1250152607,0.0855484082,0.05714285714285716
730,0,0.1987179487,0.1092601666,0.5002599955,0.6321313112,0.1071428571428571
2894,0,0.1666666667,0.0761881431,0.0781269074,0.0357306339,0.0714285714285714
3319,0,0.1346153846,0.057651478,0.1250152681,0.0855484082,0.02877697841726623
10451,0,0.1730769231,0.0980728401,0.1250763033,0.085549837,0.07194244604316546
721,0,0.1730769231,0.0718601992,0.1250152607,0.0855484082,0.07194244604316546
1694,0,0.1987179487,0.1300016332,0.630127551,0.7183337619,0.1007194244604317
1106,0,0.1730769231,0.0738200229,0.0012969971,9.01895e-05,0.07194244604316546
172,0,0.1538461538,0.0653274539,1.52681e-05,1.934e-07,0.05035971223021585
1337,0,0.1987179487,0.1212640862,0.6253204364,0.7176809534,0.1007194244604317
3920,0,0.2051282051,0.1147313408,0.1252594292,0.0855589657,0.1079136690647482
3011,0,0.1858974359,0.1177527356,0.1250763033,0.085549837,0.08633093525179858
2592,0,0.141025641,0.0593663237,0.1250610445,0.0855496437,0.03597122302158273
146,0,0.1666666667,0.0832108444,0.1250610426,0.0855496437,0.06474820143884896
2576,0,0.1794871795,0.0725951331,0.0012207031,8.85674e-05,0.07913669064748197
3195,0,0.141025641,0.0588763678,0.1250152607,0.0855484082,0.03597122302158273
8073,0,0.1282051282,0.0289073983,0.0,0.0,0.021582733812949617
2082,0,0.1730769231,0.0688388045,7.63033e-05,1.6222e-06,0.07194244604316546
4463,0,0.141025641,0.0672056182,0.1250152681,0.0855484082,0.03597122302158273
160,0,0.1217948718,0.0284174424,0.125,0.0855482149,0.014388489208633115
2020,0,0.2179487179,0.1206108117,0.0003204439,1.21797e-05,0.12230215827338131
117,0,0.2243589744,0.1204474931,7.62958e-05,1.6222e-06,0.1294964028776978
3509,0,0.1730769231,0.0601012576,0.1250000019,0.0855482149,0.07194244604316546
7607,0,0.1217948718,0.0262943002,1.9e-09,0.0,0.014388489208633115
151,0,0.1538461538,0.0553650171,6.10445e-05,1.4288e-06,0.05035971223021585
1719,0,0.2051282051,0.1142413849,0.6250152681,0.7176689671,0.1079136690647482
1827,0,0.1730769231,0.0945614895,0.125061037,0.0855496437,0.07194244604316546
7190,0,0.1602564103,0.0601012576,0.1250152607,0.0855484082,0.05755395683453235
2951,0,0.1602564103,0.0688388045,0.1250762958,0.085549837,0.05755395683453235
3456,0,0.1987179487,0.1069737057,0.1250152607,0.0855484082,0.1007194244604317
5952,0,0.1217948718,0.0173934346,0.0,0.0,0.014388489208633115
1197,0,0.1666666667,0.0863955577,0.6250762958,0.7176703959,0.06474820143884896
1689,0,0.2307692308,0.1197125592,0.6250152607,0.7176689671,0.13669064748201443
3575,0,0.1282051282,0.0289073983,1.52588e-05,1.934e-07,0.021582733812949617
3323,0,0.1346153846,0.0434427568,0.1250152588,0.0855484082,0.02877697841726623
2649,0,0.1474358974,0.0486689531,0.1250152588,0.0855484082,0.043165467625899234
6930,0,0.1474358974,0.054548424,0.1250152588,0.0855484082,0.043165467625899234
2691,0,0.4551282051,0.3490935816,0.9922027597,0.9990883114,0.38848920863309355
1107,0,0.1538461538,0.0621427405,0.1250762939,0.085549837,0.05035971223021585
2428,0,0.1346153846,0.0455658991,0.1250152588,0.0855484082,0.02877697841726623
8475,0,0.1538461538,0.050955414,0.1250152588,0.0855484082,0.05035971223021585
1091,0,0.4230769231,0.2830311939,0.6250152597,0.7176689671,0.3525179856115108
2907,0,0.2115384615,0.0912951168,1.52681e-05,1.934e-07,0.1151079136690647
2302,0,0.1730769231,0.0641025641,0.125,0.0855482149,0.07194244604316546
1487,0,0.1282051282,0.0409929773,0.1250000019,0.0855482149,0.021582733812949617
4414,0,0.141025641,0.0380532419,0.5,0.6321205588,0.03597122302158273
3157,0,0.1538461538,0.0628776743,0.1250000019,0.0855482149,0.05035971223021585
1410,0,0.1153846154,0.0250694104,0.125,0.0855482149,0.007194244604316502
1146,0,0.1474358974,0.0370733301,0.0,0.0,0.036231884057971064
750,0,0.1794871795,0.0548750612,0.0,0.0,0.07246376811594202
2150,0,0.1794871795,0.0961946758,0.1250763014,0.085549837,0.07246376811594202
8564,0,0.141025641,0.0297239915,0.0,0.0,0.02898550724637683
10940,0,0.1602564103,0.0431977789,0.0,0.0,0.050724637681159424
10440,0,0.1602564103,0.042462845,0.0,0.0,0.050724637681159424
10036,0,0.3012820513,0.1929609668,0.8125095367,0.896136227,0.21014492753623193
861,0,0.141025641,0.045810877,0.1250000019,0.0855482149,0.02898550724637683
9337,0,0.1602564103,0.0641842234,0.5000019073,0.6321205685,0.050724637681159424
1234,0,0.1474358974,0.0615711253,0.1250152588,0.0855484082,0.036231884057971064
7774,0,0.2051282051,0.1081169361,0.0156269074,0.0042592044,0.10144927536231885
1079,0,0.1987179487,0.0757798465,0.0,0.0,0.09420289855072461
1547,0,0.1730769231,0.0622243998,1.52588e-05,1.934e-07,0.06521739130434778
3863,0,0.2371794872,0.139474114,0.5000004769,0.6321205601,0.1376811594202898
3480,0,0.1474358974,0.0371549894,0.0,0.0,0.036231884057971064
1705,0,0.1923076923,0.0979095215,0.6250152607,0.7176689671,0.08695652173913049
3310,0,0.2243589744,0.1210191083,0.1250762958,0.085549837,0.12318840579710144
6715,0,0.1474358974,0.0354401437,0.0,0.0,0.036231884057971064
2671,0,0.1474358974,0.0330720235,0.0,0.0,0.036231884057971064
3255,0,0.5,0.3932712723,0.0781350148,0.0357307064,0.4347826086956522
3028,0,0.2243589744,0.0859872611,1.9e-09,0.0,0.12318840579710144
3751,0,0.2435897436,0.1455169035,0.5000152607,0.6321207522,0.14492753623188404
2802,0,0.1538461538,0.0400947248,0.0,0.0,0.04347826086956519
2695,0,0.1538461538,0.0427894823,0.0,0.0,0.04347826086956519
2849,0,0.2051282051,0.0854156459,1.52588e-05,1.934e-07,0.10144927536231885
2987,0,0.1666666667,0.0600195982,0.0,0.0,0.05797101449275366
857,0,0.2051282051,0.0857422832,0.1250000019,0.0855482149,0.10144927536231885
3042,0,0.2243589744,0.1386575208,0.1252594013,0.0855589657,0.12318840579710144
7133,0,0.1602564103,0.0574881594,0.125,0.0855482149,0.050724637681159424
34,0,0.1923076923,0.0753715499,0.0,0.0,0.08695652173913049
2282,0,0.1474358974,0.0371549894,0.0,0.0,0.036231884057971064
699,0,0.2051282051,0.1215907235,0.0156250002,0.0042591948,0.10144927536231885
837,0,0.1666666667,0.073330067,0.5,0.6321205588,0.05797101449275366
8759,0,0.25,0.1913277805,0.0820389987,0.036307115,0.15217391304347827
8489,0,0.1794871795,0.0995427078,0.6250152607,0.7176689671,0.07246376811594202
153,0,0.1923076923,0.1068920464,0.5002441406,0.6321311163,0.08695652173913049
3408,0,0.2051282051,0.1179160542,0.5000152588,0.6321207522,0.10144927536231885
1602,0,0.1794871795,0.0611628287,1.52588e-05,1.934e-07,0.07246376811594202
2958,0,0.1923076923,0.0650008166,0.0,0.0,0.08695652173913049
3268,0,0.2628205128,0.1619304263,0.6253051776,0.71768076,0.16666666666666663
1831,0,0.1858974359,0.0626326964,0.0,0.0,0.07971014492753625
854,0,0.1538461538,0.067940552,0.1250152588,0.0855484082,0.04347826086956519
1811,0,0.1346153846,0.0284991017,0.0,0.0,0.021739130434782594
517,0,0.1538461538,0.0548750612,1.9e-09,0.0,0.04347826086956519
1440,0,0.141025641,0.0421362077,0.125,0.0855482149,0.02898550724637683
39,0,0.1602564103,0.0471174261,1.9e-09,0.0,0.050724637681159424
1404,0,0.1346153846,0.0333986608,0.0,0.0,0.021739130434782594
3822,0,0.1730769231,0.0972562469,0.0003051776,1.19863e-05,0.06521739130434778
3505,0,0.1794871795,0.0938265556,0.0002441499,1.05575e-05,0.07246376811594202
1804,0,0.1794871795,0.1158745713,0.0205084088,0.0049136255,0.07246376811594202
467,0,0.1730769231,0.0941531929,0.5000152681,0.6321207522,0.06521739130434778
2617,0,0.2307692308,0.1221623387,0.1250762958,0.085549837,0.13043478260869568
4437,0,0.1282051282,0.0209864446,0.0,0.0,0.01449275362318836
8982,0,0.1602564103,0.0606728728,6.1512e-05,1.4301e-06,0.050724637681159424
1453,0,0.1538461538,0.0454025804,1.52588e-05,1.934e-07,0.04347826086956519
3977,0,0.3461538462,0.2573085089,0.1262365878,0.0856369771,0.26086956521739135
4511,0,0.1794871795,0.1066470684,0.1250763033,0.085549837,0.06569343065693434
27,0,0.2115384615,0.1406173444,0.6262969989,0.7177589632,0.1021897810218978
10227,0,0.2307692308,0.1527029234,0.0833283682,0.0363972333,0.12408759124087587
1052,0,0.1538461538,0.0599379389,1.52607e-05,1.934e-07,0.03649635036496346
228,0,0.1474358974,0.0596113016,0.1250152607,0.0855484082,0.029197080291970767
3171,0,0.2115384615,0.1012575535,0.1250152607,0.0855484082,0.1021897810218978
3618,0,0.1602564103,0.0776580108,0.1250152681,0.0855484082,0.04379562043795615
1016,0,0.1474358974,0.0585497305,0.1250152607,0.0855484082,0.029197080291970767
3237,0,0.1730769231,0.0547934019,0.1250000019,0.0855482149,0.058394160583941646
15,0,0.25,0.1389024988,0.0012970064,9.01895e-05,0.14598540145985406
7769,0,0.1346153846,0.0198432141,0.0,0.0,0.014598540145985384
1485,0,0.1602564103,0.0559366324,0.1250152607,0.0855484082,0.04379562043795615
2613,0,0.1730769231,0.0751265719,0.1250152607,0.0855484082,0.058394160583941646
1896,0,0.1987179487,0.0793728564,0.6252441406,0.7176793312,0.08759124087591241
2201,0,0.1730769231,0.0770863956,0.1250152607,0.0855484082,0.058394160583941646
3535,0,0.2435897436,0.1383308836,0.1252594013,0.0855589657,0.13868613138686137
1120,0,0.1987179487,0.0787195819,0.1250152607,0.0855484082,0.08759124087591241
5387,0,0.1794871795,0.0933365997,0.1253204439,0.0855603945,0.06569343065693434
235,0,0.1858974359,0.0856606239,0.1250762958,0.085549837,0.07299270072992703
3701,0,0.2115384615,0.0930099624,0.1250152681,0.0855484082,0.1021897810218978
4013,0,0.2243589744,0.1011758942,0.6250152588,0.7176689671,0.11678832116788318
7011,0,0.2179487179,0.0875387882,0.0,0.0,0.10948905109489049
4059,0,0.4358974359,0.2929936306,0.6250152597,0.7176689671,0.35766423357664234
4659,0,0.25,0.1215907235,1.52588e-05,1.934e-07,0.14598540145985406
1816,0,0.1858974359,0.0756981872,1.52588e-05,1.934e-07,0.07299270072992703
4543,0,0.1602564103,0.0471174261,0.125,0.0855482149,0.04379562043795615
1981,0,0.2435897436,0.1348195329,0.6250152607,0.7176689671,0.13868613138686137
1516,0,0.2692307692,0.1520496489,0.6250000093,0.7176687737,0.16788321167883213
2132,0,0.1666666667,0.0559366324,0.1250152588,0.0855484082,0.051094890510948954
678,0,0.1794871795,0.0601829169,0.1250152588,0.0855484082,0.06569343065693434
2427,0,0.2115384615,0.0866405357,0.6250152588,0.7176689671,0.1021897810218978
8566,0,0.2564102564,0.1687898089,0.6301422119,0.7183339538,0.15328467153284675
2793,0,0.2628205128,0.1552343622,0.6253204439,0.7176809534,0.16058394160583944
2623,0,0.1538461538,0.0507104361,0.1250152588,0.0855484082,0.03649635036496346
2479,0,0.1666666667,0.0707169688,0.1250152607,0.0855484082,0.051094890510948954
492,0,0.1730769231,0.059692961,0.625,0.7176687737,0.05147058823529416
8041,0,0.1474358974,0.0287440797,0.0,0.0,0.022058823529411797
799,1,0.7948717949,0.8549730524,1.0,1.0,0.7647058823529411
11135,0,0.1730769231,0.0387881757,0.0,0.0,0.05147058823529416
1468,0,0.2948717949,0.1891229789,0.6253051851,0.71768076,0.19117647058823528
3972,0,0.2179487179,0.0895802711,0.125,0.0855482149,0.1029411764705882
624,0,0.2179487179,0.0891719745,0.0,0.0,0.1029411764705882
3483,0,0.2820512821,0.1763841254,0.1253204365,0.0855603945,0.17647058823529416
616,0,0.2435897436,0.11244488,0.625,0.7176687737,0.13235294117647056
4260,0,0.2115384615,0.1015841908,7.62958e-05,1.6222e-06,0.09558823529411764
931,0,0.1666666667,0.0470357668,0.125,0.0855482149,0.044117647058823484
102,0,0.2564102564,0.1318797975,0.0003204346,1.21797e-05,0.1470588235294118
540,0,0.1346153846,0.0244977952,0.0,0.0,0.007352941176470562
2660,0,0.2371794872,0.0923566879,0.0,0.0,0.125
4287,0,0.1858974359,0.0605912135,0.0,0.0,0.06617647058823528
3551,0,0.1923076923,0.0859872611,0.5002441406,0.6321311163,0.07352941176470584
2072,0,0.25,0.1287767434,0.0,0.0,0.13970588235294112
4119,0,0.1666666667,0.0561816103,0.0625,0.0314714295,0.044117647058823484
1345,0,0.1602564103,0.0436877348,0.0,0.0,0.03676470588235292
2052,0,0.1858974359,0.0877021068,0.0002441499,1.05575e-05,0.06617647058823528
2824,0,0.1794871795,0.0739016822,0.5,0.6321205588,0.05882352941176472
1565,0,0.1474358974,0.0359300996,0.0,0.0,0.022058823529411797
1767,0,0.1602564103,0.0503837988,0.0,0.0,0.03676470588235292
1051,0,0.1730769231,0.0688388045,0.125,0.0855482149,0.05147058823529416
2140,0,0.2051282051,0.1050955414,0.0002441406,1.05575e-05,0.08823529411764708
2050,0,0.1538461538,0.0445043279,1.9e-09,0.0,0.02941176470588236
3927,0,0.1858974359,0.0966029724,0.500061037,0.6321219876,0.06617647058823528
2276,0,0.2115384615,0.093418259,0.1250152607,0.0855484082,0.09558823529411764
126,0,0.1923076923,0.0860689205,9.3e-09,0.0,0.07352941176470584
838,1,0.6153846154,0.5724318145,0.833323221,0.9010618389,0.5588235294117647
2667,0,0.3461538462,0.2543687735,0.1260534618,0.0856278484,0.25
2859,0,0.1987179487,0.1079536175,6.10354e-05,1.4288e-06,0.08088235294117652
1789,1,0.5833333333,0.5148619958,0.0833231614,0.0363971221,0.5220588235294117
3264,0,0.3141025641,0.2114159726,0.0012818668,8.99963e-05,0.21323529411764708
419,0,0.1794871795,0.0845173934,7.63033e-05,1.6222e-06,0.051851851851851816
1217,0,0.2692307692,0.158010779,0.6250152681,0.7176689671,0.15555555555555556
3892,0,0.2884615385,0.1743426425,0.1252594087,0.0855589657,0.1777777777777778
2345,0,0.1666666667,0.0652457945,1.52607e-05,1.934e-07,0.03703703703703709
198,0,0.25,0.1284501062,0.1250152681,0.0855484082,0.1333333333333333
5256,0,0.2051282051,0.1023191246,0.0634937286,0.0315496423,0.08148148148148149
40,0,0.1923076923,0.0930916218,0.1250000019,0.0855482149,0.06666666666666665
397,0,0.1538461538,0.0534051935,0.1250152607,0.0855484082,0.022222222222222254
3146,0,0.2051282051,0.1306549077,0.6253051851,0.71768076,0.08148148148148149
2180,1,0.7371794872,0.7836028091,1.0,1.0,0.6962962962962963
287,0,0.25,0.1552343622,0.6250763033,0.7176703959,0.1333333333333333
259,0,0.2307692308,0.1266536012,0.1253204439,0.0855603945,0.11111111111111116
354,0,0.1602564103,0.0554466765,0.1250610352,0.0855496437,0.029629629629629672
1666,0,0.2692307692,0.1740160052,0.6252594087,0.7176795246,0.15555555555555556
1133,0,0.2371794872,0.1381675649,0.1253204439,0.0855603945,0.11851851851851847
3225,0,0.1538461538,0.0452392618,0.1250152588,0.0855484082,0.022222222222222254
1123,0,0.1730769231,0.0676955741,0.1250152607,0.0855484082,0.0444444444444444
542,0,0.3782051282,0.2792748653,0.126052985,0.0856278471,0.28148148148148144
1495,0,0.1794871795,0.0695737384,0.1250152607,0.0855484082,0.051851851851851816
1381,0,0.391025641,0.299281398,0.126297595,0.0856384059,0.2962962962962963
2582,0,0.1602564103,0.0476890413,0.1250152588,0.0855484082,0.029629629629629672
4470,0,0.2243589744,0.1234688878,0.5012969989,0.6322107484,0.10370370370370374
2435,0,0.2243589744,0.1145680222,0.1250616387,0.0855496452,0.10370370370370374
2250,0,0.2051282051,0.1031357178,0.6252594087,0.7176795246,0.08148148148148149
3086,0,0.2115384615,0.1111383309,0.6262969971,0.7177589632,0.0888888888888889
4079,0,0.1666666667,0.057896456,0.1250000093,0.0855482149,0.03703703703703709
340,0,0.1602564103,0.0485872938,0.1250152588,0.0855484082,0.029629629629629672
841,0,0.1730769231,0.0625510371,1.52607e-05,1.934e-07,0.0444444444444444
520,0,0.2371794872,0.1235505471,0.0002594013,1.07509e-05,0.11851851851851847
3371,0,0.2564102564,0.1602155806,0.625320591,0.7176809536,0.14074074074074072
2269,0,0.1602564103,0.0556916544,0.1250152607,0.0855484082,0.029629629629629672
2867,0,0.1858974359,0.0747182754,0.1250152681,0.0855484082,0.059259259259259234
3640,0,0.2115384615,0.1032990364,0.5000762958,0.632122181,0.0888888888888889
107,0,0.1923076923,0.0814143394,0.1250762958,0.085549837,0.06666666666666665
3354,0,0.1730769231,0.054548424,0.1250152588,0.0855484082,0.0444444444444444
743,0,0.3461538462,0.253470521,0.6262976024,0.7177589647,0.24444444444444446
243,0,0.1794871795,0.0454842398,0.125,0.0855482149,0.051851851851851816
3687,0,0.1794871795,0.0592846644,7.62939e-05,1.6222e-06,0.051851851851851816
1984,0,0.2051282051,0.0739016822,0.1250152588,0.0855484082,0.07462686567164178
73,0,0.1858974359,0.0618161032,0.1250152588,0.0855484082,0.052238805970149294
4255,0,0.1538461538,0.0284174424,0.0,0.0,0.014925373134328401
4173,0,0.3782051282,0.2385268659,0.1250152597,0.0855484082,0.27611940298507465
3352,0,0.2307692308,0.1144047036,0.6252594013,0.7176795246,0.10447761194029848
2700,0,0.2243589744,0.0994610485,0.1250762939,0.085549837,0.09701492537313428
7965,0,0.2051282051,0.0666340029,0.125,0.0855482149,0.07462686567164178
2318,0,0.1858974359,0.0618161032,0.1250152588,0.0855484082,0.052238805970149294
3948,0,0.1794871795,0.0389514944,0.0,0.0,0.04477611940298509
648,0,0.2051282051,0.0663073657,0.125,0.0855482149,0.07462686567164178
462,0,0.2371794872,0.0931732811,0.125,0.0855482149,0.11194029850746268
3243,0,0.3012820513,0.1637269312,0.1252595186,0.0855589659,0.18656716417910446
8625,0,0.1474358974,0.0332353422,0.125,0.0855482149,0.007462686567164201
3688,0,0.1730769231,0.04785236,0.125,0.0855482149,0.03731343283582089
5984,0,0.1730769231,0.0437693941,0.0,0.0,0.03731343283582089
3326,0,0.2628205128,0.1589906908,0.5625095377,0.6635920691,0.14179104477611937
3091,0,0.2115384615,0.0657357504,0.0,0.0,0.08208955223880599
3548,0,0.3269230769,0.2105993794,0.6262359638,0.7177575344,0.21641791044776115
2457,0,0.1858974359,0.0431977789,0.0,0.0,0.052238805970149294
998,0,0.2179487179,0.0917850727,7.62958e-05,1.6222e-06,0.08955223880597019
321,0,0.2884615385,0.1534378573,0.0002441425,1.05575e-05,0.17164179104477617
626,0,0.2307692308,0.0826392291,0.0,0.0,0.10447761194029848
2738,0,0.2115384615,0.0664706843,0.0,0.0,0.08208955223880599
1947,0,0.2243589744,0.0962763351,0.1250762939,0.085549837,0.09701492537313428
519,0,0.2435897436,0.1092601666,0.500061037,0.6321219876,0.11940298507462688
2549,0,0.1987179487,0.0691654418,1.52588e-05,1.934e-07,0.06716417910447758
1809,0,0.1987179487,0.0552016985,0.0,0.0,0.06716417910447758
8957,0,0.2884615385,0.2025967663,0.5781326296,0.6678512543,0.17164179104477617
2665,0,0.1538461538,0.0445859873,0.0625076294,0.0314715006,0.014925373134328401
1114,0,0.3333333333,0.2417115793,0.0003205855,1.21799e-05,0.22388059701492535
2271,0,0.2820512821,0.1740160052,0.6253204439,0.7176809534,0.16417910447761197
914,0,0.2179487179,0.0884370407,0.1250152607,0.0855484082,0.08955223880597019
10906,0,0.2307692308,0.1272252164,0.0156326295,0.004259266,0.10447761194029848
9656,0,0.1474358974,0.0261309815,0.0,0.0,0.007462686567164201
3660,0,0.1602564103,0.0457292177,0.0,0.0,0.02238805970149249
196,0,0.1923076923,0.0566715662,0.0,0.0,0.05970149253731338
3218,0,0.1987179487,0.0549567206,1.52588e-05,1.934e-07,0.06716417910447758
787,0,0.2564102564,0.1578474604,0.6253204364,0.7176809534,0.13432835820895528
3820,0,0.1794871795,0.0425445043,0.0,0.0,0.04477611940298509
3617,0,0.2051282051,0.0732484076,0.0,0.0,0.07462686567164178
1941,0,0.1987179487,0.073330067,0.0,0.0,0.06716417910447758
1664,0,0.2371794872,0.1285317655,0.1252593994,0.0855589657,0.11194029850746268
3370,0,0.1987179487,0.071288584,0.0,0.0,0.06716417910447758
4337,0,0.1987179487,0.0799444717,0.00390625,0.0005764193,0.06716417910447758
3938,0,0.2564102564,0.1554793402,0.5009765625,0.6321985687,0.13432835820895528
2557,0,0.2692307692,0.1799771354,0.5000006259,0.6321205603,0.14925373134328357
1527,0,0.1923076923,0.10525886,0.0205179453,0.0049137063,0.05970149253731338
10670,0,0.1987179487,0.0926833252,4.771e-07,1.3e-09,0.06716417910447758
1686,0,0.1987179487,0.0789645599,0.0,0.0,0.06716417910447758
3309,0,0.1730769231,0.0567532255,6.10352e-05,1.4288e-06,0.03731343283582089
3107,0,0.2051282051,0.0614894659,1.9e-09,0.0,0.07462686567164178
8377,0,0.2435897436,0.1035440144,7.5e-09,0.0,0.11940298507462688
345,0,0.1666666667,0.0485872938,7.5e-09,0.0,0.02985074626865669
3571,0,0.1923076923,0.0872938102,0.500061037,0.6321219876,0.052631578947368474
5991,0,0.1923076923,0.0865588764,6.10445e-05,1.4288e-06,0.052631578947368474
498,0,0.1602564103,0.0384615385,0.0,0.0,0.015037593984962405
10439,0,0.1794871795,0.0614078066,1.9e-09,0.0,0.03759398496240607
1128,0,0.2371794872,0.1153029561,6.10445e-05,1.4288e-06,0.10526315789473684
1302,0,0.2435897436,0.1098317818,0.5000152607,0.6321207522,0.1127819548872181
10788,0,0.2564102564,0.1333496652,0.0,0.0,0.1278195488721805
4343,0,0.25,0.1754042136,0.5051270799,0.6327855457,0.12030075187969924
2460,0,0.1730769231,0.0483423159,1.9e-09,0.0,0.03007518796992481
1931,0,0.1794871795,0.0678588927,1.52607e-05,1.934e-07,0.03759398496240607
4385,0,0.1794871795,0.0750449126,0.0625152607,0.0314716228,0.03759398496240607
1286,0,0.1923076923,0.0812510207,2.98e-08,0.0,0.052631578947368474
2972,0,0.2692307692,0.1417605749,9.6562e-06,8.09e-08,0.1428571428571429
1235,0,0.25,0.1252653928,0.1250152681,0.0855484082,0.12030075187969924
545,0,0.2243589744,0.1380042463,0.5002594087,0.6321313097,0.09022556390977443
7449,0,0.2564102564,0.1856932876,0.5012976006,0.6322107498,0.1278195488721805
245,0,0.2115384615,0.1082802548,0.0003072117,1.19961e-05,0.07518796992481203
688,0,0.2435897436,0.1482933203,0.501296999,0.6322107484,0.1127819548872181
5927,0,0.1858974359,0.0804344276,0.1250152607,0.0855484082,0.045112781954887216
173,0,0.1666666667,0.0529968969,0.1250000019,0.0855482149,0.022556390977443663
604,0,0.2307692308,0.1518046709,0.1262359712,0.0856369756,0.09774436090225569
10904,0,0.2243589744,0.1355544668,0.1253204365,0.0855603945,0.09022556390977443
